ID,Gender,Age,Customer Type,Cabin Type,Flight Distance,Departure Delay,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Leg Room Service,Cleanliness,Food and Drink,In-flight Service,In-flight Entertainment,Baggage Handling,Satisfaction,Distance Group,EntertainmentRating,FoodRating,GroundServiceRating,OverallScore,Recommended,SeatComfortRating,ServiceRating,ValueRating,WifiRating
85707,Female,42,Returning,Economy,1547,0,0,5,4,3,5,3,1,5,4,3,4,1,1,1,Satisfied,moderate distance,0,0,1,2,no,2,4,2,1
85708,Female,48,Returning,Economy,1547,0,0,2,1,4,4,4,4,4,1,1,3,4,4,3,Neutral or Dissatisfied,moderate distance,1,1,1,1,no,1,1,1,1
85709,Female,44,Returning,Economy,1547,0,0,4,2,3,5,5,2,4,2,5,2,2,2,2,Neutral or Dissatisfied,moderate distance,3,3,4,7,yes,3,4,3,0
85711,Female,38,Returning,Business,1547,5,0,4,4,5,5,4,4,5,4,4,4,4,4,4,Satisfied,moderate distance,2,1,1,1,no,1,1,1,0
85713,Male,40,Returning,Business,1547,1,0,1,1,4,5,1,2,5,3,4,2,2,2,2,Satisfied,moderate distance,1,1,1,1,no,1,1,1,1
85714,Female,39,Returning,Business,1547,0,0,4,4,3,4,4,5,4,5,5,2,5,5,5,Satisfied,moderate distance,1,1,1,1,no,1,1,1,1
85716,Female,47,Returning,Business,2407,0,0,3,3,5,4,3,4,5,4,4,3,4,4,4,Satisfied,long distance,0,0,1,1,no,1,1,1,0
85717,Male,48,Returning,Business,1895,0,0,5,5,5,4,5,5,4,5,3,3,5,5,5,Satisfied,long distance,0,0,1,1,no,3,1,1,0
85719,Male,24,First-time,Business,620,0,0,4,5,5,5,1,4,1,4,4,4,5,4,5,Satisfied,short distance,1,1,1,1,no,2,1,1,1
85721,Female,36,Returning,Business,666,0,0,3,3,3,5,3,4,4,4,3,3,4,4,4,Satisfied,short distance,3,3,1,1,no,3,3,1,0
85722,Male,56,Returning,Business,3959,0,0,2,2,4,5,2,4,4,4,4,2,4,4,4,Satisfied,long distance,0,1,1,2,no,3,1,2,0
85723,Male,56,Returning,Business,3540,0,0,3,2,5,4,3,5,4,5,3,5,5,5,5,Satisfied,long distance,5,5,5,10,yes,5,5,5,0
85724,Male,49,First-time,Business,666,0,0,1,1,5,1,4,4,2,2,3,3,4,3,5,Neutral or Dissatisfied,short distance,4,3,2,9,yes,4,5,3,0
85726,Female,56,Returning,Business,3867,0,0,4,4,4,3,4,1,4,1,4,4,1,1,4,Neutral or Dissatisfied,long distance,0,0,1,1,no,1,1,1,0
85727,Female,16,Returning,Business,666,0,0,5,1,5,1,4,4,1,3,1,1,4,1,5,Neutral or Dissatisfied,short distance,0,5,5,10,yes,1,5,5,0
85728,Male,37,First-time,Business,666,0,0,3,3,5,3,4,4,4,4,3,3,5,3,4,Neutral or Dissatisfied,short distance,1,1,1,1,no,2,2,1,1
85729,Female,48,Returning,Business,3456,0,0,2,2,3,4,2,4,4,4,3,2,4,4,4,Satisfied,long distance,2,4,3,6,yes,3,3,3,0
85730,Male,26,Returning,Business,666,0,0,5,1,5,4,5,3,4,2,4,4,4,4,4,Satisfied,short distance,1,3,4,6,no,1,3,3,0
85731,Female,52,Returning,Business,2032,0,8,4,2,5,4,4,4,5,4,3,5,4,4,4,Satisfied,long distance,0,0,1,1,no,3,4,1,0
85733,Female,24,First-time,Economy,666,4,0,0,1,4,1,3,3,5,4,5,5,5,5,5,Neutral or Dissatisfied,short distance,2,2,1,1,no,3,4,1,0
85734,Male,59,Returning,Business,2531,0,0,3,3,3,5,3,5,4,5,5,2,5,5,5,Satisfied,long distance,2,5,1,6,yes,5,5,4,2
85737,Male,59,Returning,Business,526,0,0,1,1,4,4,1,4,5,4,4,2,4,4,4,Satisfied,short distance,5,3,4,9,yes,5,4,5,5
85738,Male,39,Returning,Business,3874,0,0,4,4,3,5,4,5,4,5,4,5,5,5,5,Satisfied,long distance,0,5,5,10,yes,5,5,5,0
85739,Male,46,Returning,Business,666,0,0,1,1,4,4,1,4,5,4,5,3,4,4,4,Satisfied,short distance,0,0,0,1,no,0,0,1,0
85740,Male,54,Returning,Business,666,0,0,5,5,4,4,5,4,5,4,3,5,4,4,4,Satisfied,short distance,0,1,1,4,no,3,3,1,0
85742,Female,45,Returning,Business,1999,0,0,2,2,3,5,2,3,4,3,5,2,3,3,3,Satisfied,long distance,0,2,3,7,yes,4,4,4,0
85744,Male,28,Returning,Business,3010,0,0,2,2,5,2,2,5,2,5,2,2,4,2,4,Satisfied,long distance,4,3,4,9,yes,4,4,3,0
85747,Male,48,Returning,Business,666,0,0,4,4,2,3,4,4,4,4,4,3,4,4,4,Neutral or Dissatisfied,short distance,3,3,1,1,no,3,3,1,3
85748,Male,39,Returning,Business,526,0,0,5,5,5,5,5,5,5,5,3,2,5,5,5,Satisfied,short distance,2,2,1,1,no,4,2,1,0
85749,Male,56,Returning,Business,666,3,0,4,3,3,4,4,4,4,4,4,4,4,4,4,Satisfied,short distance,0,0,1,1,no,1,4,1,0
85750,Male,42,Returning,Business,666,0,0,2,2,3,4,2,4,5,4,5,3,4,4,4,Satisfied,short distance,1,1,1,1,no,1,2,1,1
85751,Female,44,Returning,Business,1944,8,0,2,2,3,4,2,4,4,4,4,3,4,4,4,Satisfied,long distance,0,0,1,2,no,1,1,1,0
85752,Male,22,First-time,Economy,526,0,0,4,1,3,1,2,4,4,2,4,4,5,4,5,Neutral or Dissatisfied,short distance,0,0,4,6,yes,3,3,3,0
85753,Female,43,First-time,Business,666,0,4,5,5,4,5,3,3,5,5,5,5,5,5,4,Satisfied,short distance,0,0,1,3,no,1,1,1,0
85754,Female,23,Returning,Business,526,4,6,5,5,5,4,5,5,4,2,4,4,4,4,4,Satisfied,short distance,4,3,4,8,yes,4,5,3,0
85758,Male,54,Returning,Business,666,0,0,1,2,3,4,2,5,4,5,5,5,5,5,5,Satisfied,short distance,2,2,2,4,no,4,2,4,3
85760,Female,26,First-time,Business,526,0,0,0,0,5,0,2,3,2,2,2,2,5,2,5,Satisfied,short distance,3,1,4,6,no,4,1,3,1
85761,Male,54,Returning,Business,2563,0,0,5,2,4,5,5,5,5,5,3,5,5,5,5,Satisfied,long distance,2,4,4,8,yes,4,4,5,4
85762,Female,56,Returning,Business,3534,0,2,5,5,4,5,5,5,4,5,5,2,5,5,5,Satisfied,long distance,0,5,5,10,yes,5,5,5,4
85763,Male,47,Returning,Business,666,0,0,4,4,5,5,4,5,5,5,3,3,5,5,5,Satisfied,short distance,0,0,1,2,no,4,3,2,0
85765,Female,42,Returning,Business,666,5,0,5,5,5,4,5,4,4,4,4,3,4,4,4,Satisfied,short distance,3,2,1,2,no,1,2,1,0
85766,Male,47,Returning,Business,666,0,0,4,4,3,4,4,5,4,5,4,3,5,5,5,Satisfied,short distance,0,1,2,3,no,1,2,1,0
85768,Female,20,Returning,Business,526,0,0,3,3,5,5,3,4,5,5,5,5,4,5,5,Satisfied,short distance,5,5,5,10,yes,5,5,5,5
85769,Male,58,Returning,Business,666,0,0,4,4,3,4,4,4,4,4,3,2,4,4,4,Satisfied,short distance,4,1,5,6,yes,5,4,3,1
85770,Male,55,Returning,Business,2766,0,0,5,5,5,5,5,5,4,5,4,4,5,5,5,Satisfied,long distance,4,3,5,8,yes,4,5,4,4
85771,Female,11,Returning,Business,666,1,9,2,3,2,2,3,4,2,4,2,2,3,2,4,Neutral or Dissatisfied,short distance,0,3,2,2,no,1,5,1,0
85772,Male,30,Returning,Business,1802,0,0,1,1,5,4,1,5,4,4,4,4,5,4,4,Satisfied,long distance,0,2,4,8,yes,3,5,4,0
85775,Male,14,First-time,Economy,526,0,0,0,0,4,0,4,4,5,3,5,5,4,5,5,Satisfied,short distance,0,0,1,1,no,1,1,1,0
85776,Female,45,Returning,Business,2689,0,0,3,3,5,5,3,2,5,2,3,5,2,2,2,Satisfied,long distance,0,0,1,1,no,2,3,1,0
85778,Male,53,Returning,Business,2697,6,0,2,2,3,5,2,2,4,2,5,5,2,2,2,Satisfied,long distance,5,5,5,8,yes,4,5,5,0
85780,Female,39,Returning,Business,620,5,0,1,1,3,4,1,5,5,5,4,5,5,5,5,Satisfied,short distance,4,4,5,7,yes,5,5,3,0
85781,Female,51,Returning,Business,2300,1,0,4,4,4,4,4,2,5,2,5,3,2,2,2,Satisfied,long distance,3,3,4,7,yes,3,3,3,0
85782,Female,51,Returning,Business,1780,0,0,2,2,3,4,2,2,4,2,3,2,2,2,2,Satisfied,long distance,3,2,3,8,yes,4,3,4,4
85784,Female,24,Returning,Business,666,9,0,5,5,5,4,5,3,4,3,4,4,4,4,5,Satisfied,short distance,1,1,1,2,no,5,1,1,1
85785,Female,42,Returning,Business,666,0,0,5,2,3,4,5,3,4,3,5,4,3,3,3,Satisfied,short distance,2,3,1,5,no,3,3,2,0
85786,Female,58,Returning,Business,2196,1,0,3,3,4,5,3,2,4,2,5,4,2,2,2,Satisfied,long distance,0,1,1,3,yes,3,3,3,1
85787,Female,60,Returning,Business,666,3,0,1,1,4,4,1,4,5,4,4,3,4,4,4,Satisfied,short distance,1,1,1,1,no,1,1,1,0
85788,Female,53,Returning,Business,3955,0,0,2,5,5,4,2,4,5,4,3,3,4,4,4,Satisfied,long distance,0,0,1,1,no,1,1,1,0
85789,Female,72,First-time,Economy,526,0,2,2,3,2,3,4,2,2,2,2,2,4,2,4,Neutral or Dissatisfied,short distance,2,1,1,1,no,1,1,1,1
85790,Male,72,Returning,Business,1778,0,0,1,4,5,5,1,2,5,3,3,3,2,2,2,Satisfied,long distance,4,4,1,2,no,4,4,1,4
85792,Female,22,First-time,Economy,666,1,0,0,3,5,3,5,4,2,5,2,2,4,2,4,Neutral or Dissatisfied,short distance,0,0,1,1,no,2,1,1,0
85793,Female,51,Returning,Business,3806,0,0,1,1,1,3,1,2,2,2,1,5,2,2,2,Neutral or Dissatisfied,long distance,1,1,4,2,no,3,1,2,0
85794,Female,59,First-time,Economy,526,0,0,2,2,1,2,2,4,4,4,4,4,2,4,3,Neutral or Dissatisfied,short distance,4,4,4,8,yes,5,5,4,0
85796,Male,50,Returning,Business,126,2,0,4,0,5,3,2,4,3,4,4,5,4,4,4,Satisfied,short distance,0,0,1,1,no,0,0,3,0
85798,Male,46,Returning,Business,1792,6,0,4,4,2,3,4,5,1,5,3,1,5,5,5,Satisfied,long distance,0,0,1,1,no,2,2,1,0
85799,Female,24,First-time,Economy,126,3,1,3,5,4,5,1,4,2,5,2,2,3,2,2,Satisfied,short distance,1,1,1,1,no,1,1,1,1
85800,Female,24,First-time,Economy,126,0,0,3,2,5,2,1,2,2,5,2,2,3,2,2,Neutral or Dissatisfied,short distance,0,3,4,8,yes,3,4,4,0
85801,Male,45,Returning,Economy,266,0,0,4,4,1,4,4,3,4,4,4,4,4,4,3,Neutral or Dissatisfied,short distance,2,1,4,3,no,2,5,2,0
85802,Male,46,Returning,Economy,266,0,0,2,2,2,4,2,1,3,4,3,3,3,3,3,Neutral or Dissatisfied,short distance,5,5,5,10,yes,5,5,5,0
85804,Male,43,Returning,Economy,266,0,0,5,5,3,4,5,5,4,2,4,4,1,4,1,Satisfied,short distance,4,3,1,2,yes,2,3,3,0
85805,Female,47,First-time,Economy,266,1,0,0,3,3,3,4,1,4,1,5,5,3,5,5,Neutral or Dissatisfied,short distance,1,1,1,5,no,4,2,3,0
85806,Female,27,Returning,Economy,666,0,0,1,4,3,4,3,3,2,5,2,2,2,2,2,Neutral or Dissatisfied,short distance,2,2,1,1,no,3,1,1,0
85810,Male,39,Returning,Economy,666,0,0,1,4,2,4,4,1,1,5,1,1,3,1,3,Neutral or Dissatisfied,short distance,1,2,4,9,yes,4,3,4,3
85811,Female,7,Returning,Economy,620,1,0,2,3,3,3,1,1,3,4,3,3,2,3,1,Neutral or Dissatisfied,short distance,3,3,1,3,no,4,2,3,3
85812,Female,55,Returning,Economy,666,8,2,4,5,3,4,1,4,4,5,5,3,4,4,4,Satisfied,short distance,5,5,5,10,yes,5,5,5,3
85813,Female,27,Returning,Economy,666,1,5,0,2,5,2,1,3,3,5,3,3,4,3,4,Neutral or Dissatisfied,short distance,4,5,4,8,yes,4,4,4,1
85816,Male,49,Returning,Economy,666,0,0,5,1,1,1,2,4,1,5,4,4,1,4,4,Neutral or Dissatisfied,short distance,3,1,5,6,yes,5,3,3,3
85819,Male,26,Returning,Economy,666,8,2,4,3,3,3,4,3,3,1,3,3,3,3,4,Neutral or Dissatisfied,short distance,0,2,1,1,no,1,3,2,0
85822,Male,18,Returning,Economy,666,2,0,4,2,1,2,4,3,1,4,1,1,2,1,3,Neutral or Dissatisfied,short distance,0,1,3,6,yes,3,2,5,0
85823,Male,21,Returning,Economy,666,0,0,3,1,1,1,4,4,3,4,1,1,4,1,3,Neutral or Dissatisfied,short distance,1,0,1,1,no,1,1,1,1
85824,Female,36,Returning,Economy,526,0,0,4,4,5,4,3,5,2,3,2,2,5,2,5,Neutral or Dissatisfied,short distance,2,2,1,1,no,3,2,1,1
85826,Male,46,Returning,Economy,526,0,0,5,4,4,4,2,5,4,2,4,4,4,4,5,Neutral or Dissatisfied,short distance,0,0,0,1,no,0,0,1,0
85828,Female,10,Returning,Economy,666,0,0,0,3,4,3,3,4,3,5,3,3,4,3,5,Neutral or Dissatisfied,short distance,4,4,3,4,no,3,3,3,0
85831,Female,64,Returning,Economy,666,0,0,5,1,4,5,4,2,2,1,4,3,2,2,2,Neutral or Dissatisfied,short distance,1,1,1,1,no,3,1,2,2
85832,Female,33,Returning,Economy,526,0,0,4,1,3,1,4,3,3,3,3,3,5,3,4,Neutral or Dissatisfied,short distance,4,5,5,9,yes,5,5,5,0
85834,Male,33,Returning,Economy,666,0,0,4,1,1,1,5,4,3,5,3,3,1,3,3,Neutral or Dissatisfied,short distance,0,1,3,1,no,1,1,1,0
85835,Female,20,Returning,Economy,526,0,0,4,2,3,2,3,4,4,2,4,4,4,4,4,Neutral or Dissatisfied,short distance,3,3,3,7,yes,4,4,5,0
85836,Male,47,Returning,Economy,526,0,0,5,2,5,2,3,3,5,3,3,3,4,3,5,Neutral or Dissatisfied,short distance,4,1,4,4,no,4,1,3,1
85837,Male,26,Returning,Economy,526,0,0,2,1,1,1,4,3,2,2,2,2,4,2,3,Neutral or Dissatisfied,short distance,0,3,5,9,yes,5,4,5,0
85838,Male,31,Returning,Economy,666,0,0,4,3,4,3,3,4,4,2,1,1,5,1,5,Neutral or Dissatisfied,short distance,0,0,1,1,no,1,1,1,0
85839,Female,10,Returning,Economy,526,0,0,4,3,5,3,4,5,1,4,1,1,4,1,5,Neutral or Dissatisfied,short distance,5,5,5,10,yes,5,5,5,5
85840,Female,8,Returning,Economy,666,0,0,1,2,2,2,3,3,2,1,2,2,4,2,4,Neutral or Dissatisfied,short distance,5,5,5,10,yes,5,5,5,0
85841,Male,33,Returning,Economy,526,0,0,5,3,3,3,3,4,3,2,3,3,5,3,5,Neutral or Dissatisfied,short distance,4,5,4,10,yes,5,5,4,4
85842,Male,59,Returning,Economy,666,0,4,5,2,5,2,3,4,2,5,2,2,2,2,3,Neutral or Dissatisfied,short distance,5,5,5,10,yes,5,5,5,5
85843,Female,37,Returning,Economy,666,0,0,1,4,1,4,2,4,5,1,5,5,2,5,2,Neutral or Dissatisfied,short distance,0,3,3,8,yes,5,4,4,0
85844,Male,39,Returning,Economy,666,0,0,5,4,3,4,3,3,2,3,2,2,3,2,4,Satisfied,short distance,0,1,1,1,no,1,1,1,0
85845,Male,35,Returning,Economy,666,0,0,4,5,1,5,3,1,1,5,1,1,3,1,4,Satisfied,short distance,0,0,5,6,no,3,1,3,0
85846,Male,43,Returning,Economy,666,0,0,5,2,2,2,1,4,2,5,2,2,2,2,3,Neutral or Dissatisfied,short distance,0,0,5,10,yes,5,5,3,0
85847,Female,47,Returning,Business,526,0,0,4,5,5,4,4,5,5,5,5,2,5,5,5,Satisfied,short distance,1,1,1,1,no,1,1,1,1
85849,Male,21,First-time,Economy,666,0,0,0,3,4,3,4,4,5,4,5,5,4,5,4,Neutral or Dissatisfied,short distance,3,4,5,7,yes,4,5,3,0
85853,Female,51,Returning,Economy Plus,666,7,0,5,5,3,4,5,1,4,1,4,2,1,1,1,Neutral or Dissatisfied,short distance,4,1,4,2,no,1,1,2,0
85854,Female,30,First-time,Economy Plus,666,5,0,3,3,2,3,1,4,5,4,5,5,2,5,3,Neutral or Dissatisfied,short distance,4,4,1,6,yes,4,5,4,1
85856,Male,22,Returning,Economy Plus,526,0,0,5,2,3,2,3,5,4,5,4,4,5,4,5,Neutral or Dissatisfied,short distance,5,5,5,10,yes,5,5,5,5
85857,Male,29,Returning,Economy Plus,666,1,0,5,1,4,1,5,3,1,4,3,3,5,3,3,Neutral or Dissatisfied,short distance,1,1,1,5,no,2,3,1,1
85860,Female,22,Returning,Economy Plus,526,0,0,4,2,4,2,4,3,3,5,3,3,5,3,5,Neutral or Dissatisfied,short distance,0,0,1,1,no,1,1,2,0
85861,Male,50,Returning,Business,2136,1,0,4,4,5,4,4,5,4,5,3,2,5,5,5,Satisfied,long distance,0,0,1,2,no,3,1,1,0
85862,Female,52,Returning,Business,2172,6,0,5,5,3,3,5,4,4,4,4,4,4,4,4,Satisfied,long distance,0,5,5,10,yes,5,5,5,0
85863,Male,23,First-time,Economy,920,9,3,4,4,5,4,3,5,4,4,4,4,4,4,3,Satisfied,moderate distance,5,3,5,7,yes,4,2,3,5
85864,Male,58,Returning,Business,672,0,4,3,3,4,5,3,5,5,5,5,4,5,5,5,Satisfied,short distance,1,2,1,1,no,3,1,1,0
85865,Female,57,Returning,Business,2172,0,0,4,5,3,5,2,2,4,5,3,4,2,2,2,Satisfied,long distance,5,5,5,10,yes,5,5,4,4
85866,Female,24,Returning,Business,2172,0,4,1,3,2,3,3,4,2,3,4,4,2,4,2,Neutral or Dissatisfied,long distance,5,5,5,10,yes,5,5,5,5
85867,Male,22,Returning,Business,2172,0,0,4,1,3,1,3,4,1,2,1,1,5,1,5,Neutral or Dissatisfied,long distance,4,3,4,7,yes,3,2,3,2
85870,Male,27,First-time,Business,938,0,0,5,5,4,5,2,3,1,2,4,4,4,4,4,Satisfied,moderate distance,1,0,1,1,no,3,3,1,1
85871,Female,44,Returning,Business,2172,0,8,1,1,4,4,1,5,4,5,5,3,5,5,5,Satisfied,long distance,0,0,1,1,no,1,1,1,0
85872,Female,60,Returning,Business,2172,0,0,3,3,4,5,3,5,5,5,3,4,5,5,5,Satisfied,long distance,0,0,1,1,no,1,1,1,0
85873,Male,23,First-time,Economy,2172,0,0,3,3,3,3,3,3,4,4,4,4,5,4,4,Neutral or Dissatisfied,long distance,3,3,1,3,no,3,3,3,3
85874,Female,47,Returning,Business,2172,5,0,2,2,3,4,2,4,5,4,5,2,4,4,4,Satisfied,long distance,3,3,1,2,no,2,3,3,2
85875,Female,37,First-time,Business,1267,0,0,0,0,3,0,5,3,4,5,4,4,4,4,5,Satisfied,moderate distance,4,4,3,8,yes,4,5,5,0
85876,Female,43,Returning,Business,2172,0,8,3,3,4,3,3,5,4,5,5,2,5,5,5,Satisfied,long distance,0,3,1,1,no,2,3,1,0
85878,Female,59,Returning,Business,2172,3,0,2,2,3,4,2,4,4,5,3,4,4,4,4,Satisfied,long distance,1,1,1,2,no,1,3,2,0
85879,Female,19,Returning,Business,2172,0,0,5,5,4,4,5,4,4,4,4,4,4,4,4,Satisfied,long distance,5,3,1,5,no,3,2,4,0
85880,Female,46,Returning,Business,2172,0,0,4,4,3,5,4,4,5,4,5,2,4,4,4,Satisfied,long distance,2,1,3,5,no,2,2,4,0
85882,Female,28,First-time,Economy,2172,0,9,4,4,3,4,3,1,1,5,1,1,3,1,4,Neutral or Dissatisfied,long distance,0,5,5,10,yes,5,5,5,0
85883,Male,43,Returning,Business,2172,0,0,1,1,4,3,1,4,5,4,5,4,4,4,4,Satisfied,long distance,1,1,1,3,no,1,1,1,2
85884,Male,39,Returning,Economy,2172,0,0,4,4,4,4,4,5,5,2,1,1,4,1,5,Satisfied,long distance,0,5,4,9,yes,5,5,4,0
85886,Male,28,Returning,Economy,2172,0,3,4,4,4,4,5,4,2,4,2,2,5,2,4,Neutral or Dissatisfied,long distance,1,2,3,6,yes,4,4,2,1
85888,Female,53,Returning,Economy,2172,1,9,5,4,4,5,3,5,5,4,3,4,5,5,5,Neutral or Dissatisfied,long distance,5,5,2,8,yes,5,5,4,0
85889,Female,17,Returning,Economy,2172,5,0,3,3,2,3,3,4,5,4,5,5,2,5,3,Neutral or Dissatisfied,long distance,5,4,5,9,yes,4,5,5,4
85890,Female,25,Returning,Economy,2172,0,2,4,3,3,3,3,5,3,4,3,3,5,3,5,Neutral or Dissatisfied,long distance,3,3,3,5,no,2,4,2,3
85891,Male,30,Returning,Economy Plus,2172,0,0,5,4,5,4,3,3,2,3,2,2,4,2,3,Neutral or Dissatisfied,long distance,5,5,5,10,yes,5,5,5,4
85893,Female,48,Returning,Business,3078,0,0,3,3,3,4,3,5,4,5,5,5,5,5,5,Satisfied,long distance,1,1,1,1,no,1,1,1,1
85894,Female,50,Returning,Business,761,0,0,2,2,4,4,2,3,5,4,3,5,3,3,3,Satisfied,short distance,1,0,5,10,no,3,3,5,0
85895,Female,40,Returning,Business,761,0,0,5,5,3,5,5,5,5,5,5,4,5,5,5,Satisfied,short distance,1,0,1,1,no,1,3,1,1
85896,Female,50,Returning,Business,2435,0,4,3,3,5,4,3,5,5,5,3,4,5,5,5,Satisfied,long distance,0,0,1,1,no,1,1,1,0
85897,Female,42,Returning,Business,3823,2,0,3,3,2,2,3,2,1,2,2,2,2,2,2,Neutral or Dissatisfied,long distance,2,3,1,1,no,2,4,1,2
85903,Female,22,First-time,Economy,761,0,0,1,1,2,1,4,4,2,2,2,2,4,2,4,Neutral or Dissatisfied,short distance,0,3,5,7,yes,3,4,4,0
85904,Male,22,First-time,Business,761,10,8,0,5,3,5,4,5,5,5,5,5,5,5,4,Satisfied,short distance,1,2,2,1,no,3,2,2,0
85905,Male,59,Returning,Business,761,0,0,4,4,3,4,4,4,5,5,4,4,4,4,4,Satisfied,short distance,3,3,4,7,yes,5,3,5,0
85908,Male,67,Returning,Business,761,0,0,4,4,5,4,4,4,4,4,3,3,4,4,4,Satisfied,short distance,1,1,1,1,no,1,1,1,1
85909,Female,25,Returning,Business,3444,0,0,1,1,1,3,1,4,3,3,3,3,3,3,4,Neutral or Dissatisfied,long distance,0,0,5,8,yes,4,5,4,0
85910,Male,59,Returning,Business,761,0,0,3,3,5,4,3,4,5,4,3,2,4,4,4,Satisfied,short distance,1,2,1,1,no,1,1,1,1
85911,Female,65,Returning,Business,3165,0,0,1,1,3,3,1,2,4,2,3,2,2,2,2,Neutral or Dissatisfied,long distance,4,2,2,3,yes,2,3,1,1
85913,Female,47,Returning,Business,761,8,0,2,2,1,3,2,1,3,1,1,1,1,1,1,Neutral or Dissatisfied,short distance,3,2,5,3,no,3,2,3,0
85914,Male,53,Returning,Economy,761,0,0,2,2,2,2,2,1,2,2,2,2,4,2,3,Neutral or Dissatisfied,short distance,5,4,3,6,yes,5,1,3,0
85920,Female,19,Returning,Economy,674,0,0,5,2,3,2,1,4,3,3,4,4,4,4,4,Neutral or Dissatisfied,short distance,0,1,1,1,no,2,2,1,0
85921,Female,24,Returning,Economy,761,0,0,4,0,5,0,2,4,5,2,2,2,5,2,4,Neutral or Dissatisfied,short distance,4,4,4,8,yes,4,5,4,0
85924,Male,62,Returning,Economy Plus,674,0,0,5,5,2,2,5,1,2,3,2,2,3,2,3,Neutral or Dissatisfied,short distance,1,1,1,3,no,3,2,2,0
85925,Female,56,Returning,Business,447,0,0,2,2,4,5,2,5,5,5,3,4,5,5,5,Satisfied,short distance,0,1,1,2,no,2,2,2,0
85926,Female,22,First-time,Economy,528,0,0,5,4,4,4,3,5,5,3,5,5,4,5,5,Neutral or Dissatisfied,short distance,5,5,3,10,yes,5,5,5,0
85928,Female,29,Returning,Business,2970,0,0,2,2,4,4,2,5,4,2,4,4,5,4,5,Satisfied,long distance,2,2,1,5,no,2,1,3,1
85929,Female,22,First-time,Economy,447,0,0,0,1,5,1,4,3,1,5,1,1,5,1,4,Neutral or Dissatisfied,short distance,0,0,1,3,no,1,1,1,0
85930,Female,57,Returning,Business,432,0,0,2,2,3,5,2,4,5,4,3,3,4,4,4,Satisfied,short distance,2,2,1,1,no,3,3,1,1
85931,Female,43,Returning,Business,3179,0,0,5,5,3,5,5,4,5,4,4,2,4,4,4,Satisfied,long distance,3,2,1,1,no,2,2,3,0
85932,Female,37,First-time,Business,447,0,0,5,5,4,5,3,4,1,5,1,1,5,1,4,Satisfied,short distance,1,1,1,1,no,1,1,1,1
85933,Male,43,First-time,Business,554,0,0,1,1,4,2,2,5,5,4,4,4,5,4,5,Neutral or Dissatisfied,short distance,3,4,1,2,no,3,5,2,0
85934,Male,60,Returning,Business,3108,0,0,1,1,4,4,1,2,3,2,4,5,2,2,2,Neutral or Dissatisfied,long distance,5,5,5,9,yes,4,5,4,4
85935,Male,36,First-time,Business,447,0,0,1,1,4,1,2,3,5,3,4,4,5,4,5,Neutral or Dissatisfied,short distance,1,1,3,2,no,2,4,1,0
85937,Male,30,Returning,Business,554,2,0,5,3,3,3,4,4,2,5,3,3,5,3,5,Neutral or Dissatisfied,short distance,0,1,1,1,no,3,4,3,0
85939,Male,46,Returning,Business,2984,0,0,1,1,3,4,1,4,4,4,5,3,4,4,4,Satisfied,long distance,0,0,4,7,yes,3,2,5,0
85940,Male,54,Returning,Business,2553,0,0,2,1,4,5,2,4,4,4,3,4,4,4,4,Satisfied,long distance,0,0,1,1,no,3,5,2,0
85941,Female,53,Returning,Business,3406,0,0,4,4,4,5,4,2,5,2,4,3,2,2,2,Satisfied,long distance,1,1,1,1,no,1,1,1,1
85942,Female,49,Returning,Business,447,0,1,2,2,5,5,2,4,5,4,3,4,4,4,4,Satisfied,short distance,1,1,2,1,no,2,3,1,1
85943,Female,47,Returning,Business,432,8,0,5,5,4,5,5,5,5,5,3,3,5,5,5,Satisfied,short distance,3,4,4,8,yes,4,4,4,0
85945,Male,53,Returning,Business,554,0,0,2,2,5,5,2,4,4,4,5,5,4,4,4,Satisfied,short distance,3,4,3,6,no,2,3,3,2
85946,Male,37,First-time,Business,432,0,0,3,3,4,3,2,4,4,2,4,4,4,4,5,Neutral or Dissatisfied,short distance,5,5,5,10,yes,5,5,5,5
85947,Female,45,Returning,Business,447,7,0,2,2,5,5,2,4,5,4,3,2,4,4,4,Satisfied,short distance,3,5,3,9,yes,5,5,5,0
85948,Female,48,Returning,Business,554,1,0,1,1,4,5,1,4,5,5,4,2,4,4,4,Satisfied,short distance,1,4,5,10,yes,5,5,5,2
85949,Male,40,Returning,Business,447,1,0,3,4,5,4,3,4,5,4,3,2,4,4,4,Satisfied,short distance,1,2,4,5,no,3,3,3,1
85950,Male,54,Returning,Business,554,3,0,3,3,4,5,3,3,4,3,5,2,3,3,3,Satisfied,short distance,2,3,1,2,no,4,3,1,0
85951,Male,43,Returning,Business,554,0,0,5,5,3,5,5,4,4,4,5,3,4,4,4,Satisfied,short distance,3,5,5,9,yes,5,5,5,0
85952,Male,69,Returning,Business,3857,0,0,4,4,4,4,4,4,4,4,3,5,4,4,4,Satisfied,long distance,3,4,3,8,yes,3,3,3,0
85953,Male,53,Returning,Business,447,0,3,2,2,5,4,2,2,4,2,3,2,2,2,2,Satisfied,short distance,3,2,2,3,no,2,4,3,3
85954,Male,51,Returning,Business,447,0,0,3,3,3,4,3,5,4,5,5,5,5,5,5,Satisfied,short distance,3,4,1,1,no,3,3,3,0
