Age,Flight Distance,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Satisfaction
23.0,1797.0,0.0,4.0,3.0,3.0,3.0,2.0,5.0,1.0,Neutral or Dissatisfied
50.0,192.0,0.0,2.0,2.0,4.0,4.0,2.0,3.0,4.0,Satisfied
21.0,1939.0,0.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,Satisfied
45.0,787.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,4.0,Neutral or Dissatisfied
27.0,143.0,0.0,5.0,3.0,4.0,3.0,4.0,5.0,3.0,Neutral or Dissatisfied
21.0,235.0,0.0,0.0,4.0,3.0,4.0,5.0,4.0,2.0,Satisfied
49.0,1873.0,6.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,Satisfied
27.0,1067.0,0.0,4.0,4.0,1.0,4.0,3.0,3.0,4.0,Neutral or Dissatisfied
9.0,980.0,0.0,0.0,4.0,3.0,4.0,3.0,1.0,1.0,Neutral or Dissatisfied
38.0,1121.0,0.0,4.0,4.0,4.0,3.0,4.0,1.0,2.0,Neutral or Dissatisfied
24.0,147.0,2.0,5.0,3.0,2.0,3.0,1.0,3.0,5.0,Satisfied
65.0,544.0,0.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,Neutral or Dissatisfied
22.0,102.0,0.0,3.0,4.0,2.0,4.0,1.0,4.0,2.0,Neutral or Dissatisfied
34.0,2808.0,0.0,3.0,4.0,5.0,5.0,3.0,4.0,1.0,Satisfied
68.0,1076.0,0.0,4.0,2.0,4.0,5.0,3.0,3.0,4.0,Neutral or Dissatisfied
45.0,528.0,0.0,4.0,2.0,3.0,5.0,1.0,1.0,5.0,Neutral or Dissatisfied
40.0,1917.0,3.0,1.0,2.0,5.0,4.0,1.0,5.0,4.0,Satisfied
41.0,109.0,3.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,Satisfied
41.0,998.0,6.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,Satisfied
67.0,484.0,0.0,0.0,1.0,1.0,1.0,3.0,5.0,3.0,Neutral or Dissatisfied
17.0,2342.0,0.0,3.0,3.0,4.0,5.0,3.0,5.0,5.0,Satisfied
23.0,1788.0,0.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,Satisfied
25.0,1021.0,0.0,0.0,3.0,5.0,3.0,1.0,4.0,5.0,Neutral or Dissatisfied
43.0,1062.0,0.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,Satisfied
24.0,679.0,1.0,5.0,5.0,1.0,3.0,5.0,1.0,3.0,Neutral or Dissatisfied
14.0,495.0,0.0,4.0,5.0,4.0,5.0,3.0,5.0,2.0,Neutral or Dissatisfied
36.0,511.0,0.0,1.0,5.0,4.0,5.0,5.0,5.0,4.0,Satisfied
39.0,352.0,0.0,3.0,2.0,2.0,2.0,4.0,4.0,3.0,Neutral or Dissatisfied
38.0,3833.0,0.0,0.0,0.0,4.0,4.0,1.0,3.0,5.0,Satisfied
8.0,837.0,0.0,4.0,3.0,5.0,3.0,2.0,4.0,1.0,Neutral or Dissatisfied
50.0,3166.0,0.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,Satisfied
28.0,2153.0,0.0,2.0,5.0,4.0,4.0,5.0,1.0,4.0,Neutral or Dissatisfied
48.0,328.0,0.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,Neutral or Dissatisfied
27.0,1721.0,0.0,5.0,5.0,2.0,5.0,5.0,3.0,5.0,Satisfied
37.0,802.0,0.0,4.0,0.0,3.0,0.0,5.0,4.0,4.0,Satisfied
11.0,2475.0,0.0,2.0,4.0,3.0,5.0,3.0,2.0,3.0,Satisfied
27.0,308.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,Neutral or Dissatisfied
40.0,843.0,0.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,Satisfied
55.0,265.0,0.0,4.0,1.0,5.0,1.0,3.0,3.0,5.0,Neutral or Dissatisfied
28.0,402.0,0.0,1.0,1.0,4.0,1.0,5.0,5.0,1.0,Neutral or Dissatisfied
22.0,2465.0,0.0,1.0,1.0,2.0,4.0,1.0,3.0,4.0,Satisfied
20.0,237.0,0.0,4.0,3.0,3.0,3.0,3.0,5.0,2.0,Neutral or Dissatisfied
20.0,692.0,0.0,2.0,2.0,3.0,2.0,3.0,5.0,5.0,Neutral or Dissatisfied
38.0,2982.0,0.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,Satisfied
21.0,588.0,0.0,0.0,4.0,5.0,4.0,4.0,4.0,5.0,Satisfied
31.0,2406.0,0.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,Satisfied
13.0,660.0,9.0,5.0,2.0,3.0,2.0,3.0,1.0,1.0,Neutral or Dissatisfied
44.0,547.0,0.0,1.0,4.0,1.0,2.0,4.0,4.0,3.0,Neutral or Dissatisfied
36.0,675.0,0.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,Satisfied
25.0,978.0,0.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,Neutral or Dissatisfied
18.0,1188.0,9.0,5.0,4.0,1.0,4.0,3.0,5.0,1.0,Satisfied
52.0,604.0,0.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,Neutral or Dissatisfied
52.0,575.0,0.0,4.0,4.0,2.0,1.0,4.0,5.0,1.0,Satisfied
30.0,503.0,0.0,5.0,3.0,5.0,3.0,1.0,4.0,2.0,Neutral or Dissatisfied
66.0,399.0,6.0,4.0,4.0,5.0,4.0,2.0,4.0,3.0,Neutral or Dissatisfied
51.0,134.0,0.0,1.0,1.0,5.0,4.0,1.0,4.0,5.0,Satisfied
14.0,707.0,0.0,4.0,5.0,3.0,5.0,5.0,4.0,1.0,Satisfied
27.0,3008.0,0.0,2.0,2.0,3.0,5.0,2.0,3.0,5.0,Satisfied
40.0,2586.0,0.0,5.0,5.0,5.0,4.0,5.0,2.0,4.0,Satisfied
41.0,1249.0,0.0,2.0,2.0,4.0,3.0,2.0,3.0,4.0,Neutral or Dissatisfied
42.0,3067.0,0.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,Satisfied
25.0,2300.0,0.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,Satisfied
42.0,2521.0,6.0,5.0,1.0,5.0,5.0,5.0,4.0,5.0,Satisfied
43.0,3487.0,0.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,Satisfied
44.0,3661.0,0.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,Satisfied
43.0,1670.0,0.0,1.0,1.0,3.0,3.0,1.0,2.0,4.0,Satisfied
34.0,846.0,5.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,Neutral or Dissatisfied
26.0,2409.0,0.0,3.0,3.0,1.0,3.0,4.0,4.0,4.0,Neutral or Dissatisfied
40.0,306.0,0.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,Satisfied
48.0,507.0,0.0,3.0,3.0,3.0,4.0,3.0,5.0,5.0,Satisfied
24.0,577.0,0.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,Satisfied
52.0,550.0,0.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,Satisfied
41.0,775.0,10.0,2.0,2.0,5.0,4.0,2.0,3.0,5.0,Satisfied
42.0,1189.0,0.0,5.0,5.0,4.0,1.0,5.0,5.0,4.0,Satisfied
21.0,200.0,0.0,0.0,5.0,3.0,5.0,1.0,4.0,5.0,Satisfied
47.0,1569.0,0.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,Satisfied
12.0,550.0,1.0,4.0,2.0,1.0,2.0,4.0,4.0,2.0,Neutral or Dissatisfied
28.0,1618.0,9.0,1.0,1.0,4.0,1.0,1.0,5.0,2.0,Neutral or Dissatisfied
56.0,1086.0,0.0,2.0,2.0,1.0,2.0,4.0,1.0,3.0,Neutral or Dissatisfied
26.0,621.0,0.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,Neutral or Dissatisfied
40.0,1944.0,0.0,5.0,0.0,3.0,4.0,2.0,3.0,4.0,Satisfied
18.0,689.0,0.0,2.0,2.0,1.0,4.0,2.0,2.0,4.0,Satisfied
35.0,326.0,0.0,2.0,2.0,5.0,4.0,2.0,2.0,4.0,Satisfied
57.0,2248.0,0.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,Satisfied
22.0,753.0,0.0,0.0,4.0,3.0,4.0,1.0,4.0,4.0,Satisfied
48.0,1158.0,0.0,5.0,3.0,4.0,4.0,2.0,4.0,5.0,Neutral or Dissatisfied
22.0,173.0,0.0,1.0,3.0,3.0,3.0,4.0,3.0,2.0,Neutral or Dissatisfied
36.0,3234.0,0.0,5.0,5.0,3.0,4.0,5.0,3.0,3.0,Neutral or Dissatisfied
30.0,2486.0,0.0,5.0,5.0,3.0,2.0,5.0,2.0,2.0,Neutral or Dissatisfied
38.0,417.0,0.0,5.0,5.0,3.0,5.0,4.0,3.0,3.0,Satisfied
11.0,2139.0,0.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,Neutral or Dissatisfied
55.0,3942.0,0.0,3.0,3.0,4.0,5.0,3.0,5.0,5.0,Satisfied
57.0,3423.0,0.0,4.0,0.0,5.0,3.0,3.0,2.0,3.0,Satisfied
20.0,667.0,1.0,4.0,1.0,3.0,1.0,2.0,5.0,3.0,Neutral or Dissatisfied
38.0,1760.0,8.0,3.0,5.0,2.0,4.0,3.0,3.0,2.0,Satisfied
43.0,748.0,0.0,2.0,2.0,5.0,5.0,2.0,4.0,5.0,Satisfied
44.0,1547.0,0.0,4.0,2.0,3.0,5.0,5.0,2.0,4.0,Neutral or Dissatisfied
64.0,590.0,6.0,4.0,3.0,1.0,3.0,3.0,1.0,1.0,Neutral or Dissatisfied
22.0,272.0,0.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,Neutral or Dissatisfied
59.0,2454.0,0.0,4.0,3.0,5.0,5.0,4.0,3.0,5.0,Satisfied
31.0,2296.0,2.0,5.0,5.0,3.0,1.0,5.0,2.0,1.0,Neutral or Dissatisfied
11.0,333.0,0.0,5.0,1.0,4.0,1.0,5.0,5.0,2.0,Neutral or Dissatisfied
52.0,909.0,1.0,5.0,2.0,1.0,2.0,4.0,3.0,5.0,Neutral or Dissatisfied
59.0,1023.0,0.0,5.0,1.0,4.0,4.0,3.0,4.0,4.0,Neutral or Dissatisfied
37.0,460.0,0.0,4.0,2.0,3.0,2.0,3.0,2.0,1.0,Neutral or Dissatisfied
47.0,926.0,1.0,4.0,2.0,3.0,5.0,4.0,2.0,4.0,Neutral or Dissatisfied
52.0,2553.0,0.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,Neutral or Dissatisfied
26.0,304.0,6.0,0.0,2.0,4.0,2.0,4.0,4.0,2.0,Neutral or Dissatisfied
41.0,3600.0,0.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,Satisfied
8.0,516.0,0.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,Satisfied
33.0,2760.0,0.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,Satisfied
41.0,999.0,0.0,1.0,4.0,2.0,4.0,4.0,3.0,4.0,Neutral or Dissatisfied
29.0,641.0,5.0,4.0,1.0,3.0,1.0,2.0,4.0,5.0,Neutral or Dissatisfied
30.0,376.0,4.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,Neutral or Dissatisfied
46.0,2597.0,0.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,Satisfied
45.0,842.0,0.0,5.0,3.0,3.0,3.0,2.0,4.0,5.0,Neutral or Dissatisfied
62.0,534.0,0.0,4.0,1.0,5.0,1.0,3.0,5.0,4.0,Neutral or Dissatisfied
54.0,749.0,7.0,1.0,2.0,4.0,4.0,4.0,2.0,4.0,Neutral or Dissatisfied
34.0,1797.0,0.0,1.0,1.0,4.0,1.0,3.0,5.0,5.0,Neutral or Dissatisfied
54.0,406.0,0.0,1.0,4.0,4.0,4.0,2.0,3.0,1.0,Satisfied
43.0,315.0,0.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,Satisfied
25.0,666.0,0.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,Neutral or Dissatisfied
39.0,1024.0,0.0,5.0,5.0,4.0,5.0,3.0,5.0,2.0,Satisfied
38.0,3762.0,0.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,Satisfied
25.0,598.0,0.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,Neutral or Dissatisfied
46.0,3402.0,0.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,Satisfied
48.0,2393.0,0.0,1.0,1.0,2.0,1.0,1.0,4.0,5.0,Satisfied
62.0,308.0,0.0,5.0,1.0,3.0,1.0,3.0,4.0,2.0,Neutral or Dissatisfied
45.0,83.0,0.0,2.0,3.0,1.0,2.0,2.0,4.0,4.0,Satisfied
29.0,3185.0,0.0,3.0,3.0,3.0,2.0,3.0,5.0,3.0,Satisfied
29.0,119.0,0.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,Neutral or Dissatisfied
17.0,802.0,0.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,Satisfied
55.0,763.0,0.0,5.0,4.0,5.0,4.0,3.0,5.0,2.0,Neutral or Dissatisfied
39.0,651.0,2.0,0.0,2.0,4.0,2.0,4.0,5.0,2.0,Neutral or Dissatisfied
56.0,2125.0,0.0,5.0,5.0,5.0,4.0,5.0,2.0,5.0,Satisfied
62.0,528.0,0.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,Neutral or Dissatisfied
20.0,334.0,0.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,Neutral or Dissatisfied
18.0,2475.0,0.0,4.0,1.0,2.0,2.0,1.0,4.0,1.0,Neutral or Dissatisfied
50.0,425.0,0.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,Satisfied
68.0,127.0,0.0,1.0,1.0,3.0,4.0,1.0,4.0,4.0,Satisfied
65.0,2256.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,Neutral or Dissatisfied
35.0,2381.0,0.0,2.0,2.0,2.0,1.0,2.0,4.0,3.0,Satisfied
70.0,2922.0,0.0,5.0,1.0,3.0,4.0,5.0,3.0,4.0,Neutral or Dissatisfied
34.0,547.0,3.0,3.0,3.0,4.0,5.0,3.0,2.0,5.0,Satisfied
31.0,1990.0,3.0,5.0,5.0,2.0,1.0,5.0,2.0,1.0,Neutral or Dissatisfied
16.0,1983.0,0.0,2.0,2.0,1.0,4.0,2.0,3.0,4.0,Satisfied
64.0,1849.0,0.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,Neutral or Dissatisfied
30.0,733.0,0.0,3.0,3.0,5.0,3.0,3.0,5.0,5.0,Neutral or Dissatisfied
60.0,515.0,0.0,2.0,2.0,5.0,5.0,2.0,4.0,4.0,Satisfied
27.0,1101.0,2.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,Satisfied
43.0,1052.0,0.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,Neutral or Dissatisfied
26.0,370.0,0.0,2.0,4.0,1.0,4.0,4.0,3.0,1.0,Neutral or Dissatisfied
35.0,1372.0,0.0,4.0,4.0,3.0,3.0,4.0,1.0,3.0,Satisfied
59.0,2368.0,0.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,Satisfied
20.0,1178.0,0.0,3.0,3.0,2.0,3.0,4.0,2.0,5.0,Satisfied
61.0,933.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,Neutral or Dissatisfied
52.0,308.0,0.0,1.0,1.0,3.0,5.0,1.0,2.0,5.0,Satisfied
8.0,979.0,0.0,4.0,2.0,3.0,2.0,1.0,5.0,3.0,Neutral or Dissatisfied
61.0,3930.0,0.0,3.0,4.0,5.0,5.0,4.0,5.0,1.0,Satisfied
41.0,1166.0,0.0,2.0,2.0,4.0,2.0,2.0,5.0,1.0,Satisfied
7.0,2173.0,0.0,5.0,2.0,3.0,2.0,2.0,4.0,3.0,Neutral or Dissatisfied
18.0,315.0,0.0,4.0,2.0,3.0,2.0,3.0,5.0,5.0,Neutral or Dissatisfied
27.0,197.0,0.0,2.0,2.0,4.0,2.0,3.0,3.0,4.0,Neutral or Dissatisfied
55.0,3463.0,0.0,2.0,2.0,5.0,5.0,2.0,4.0,4.0,Satisfied
34.0,2704.0,0.0,1.0,4.0,5.0,1.0,4.0,5.0,5.0,Neutral or Dissatisfied
60.0,337.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Neutral or Dissatisfied
24.0,970.0,0.0,5.0,0.0,1.0,0.0,1.0,5.0,1.0,Satisfied
66.0,364.0,0.0,5.0,5.0,1.0,5.0,5.0,4.0,5.0,Satisfied
30.0,651.0,0.0,3.0,4.0,3.0,5.0,3.0,4.0,5.0,Satisfied
31.0,606.0,0.0,5.0,2.0,4.0,4.0,2.0,5.0,4.0,Satisfied
22.0,1131.0,0.0,4.0,4.0,3.0,5.0,4.0,1.0,5.0,Satisfied
24.0,101.0,0.0,0.0,3.0,4.0,3.0,3.0,4.0,5.0,Neutral or Dissatisfied
34.0,399.0,0.0,5.0,3.0,2.0,3.0,3.0,5.0,3.0,Neutral or Dissatisfied
41.0,3732.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,4.0,Neutral or Dissatisfied
35.0,151.0,0.0,4.0,2.0,3.0,2.0,3.0,3.0,4.0,Neutral or Dissatisfied
39.0,451.0,1.0,5.0,5.0,5.0,2.0,5.0,4.0,2.0,Satisfied
24.0,1371.0,5.0,4.0,0.0,3.0,0.0,3.0,3.0,2.0,Satisfied
21.0,366.0,0.0,2.0,3.0,4.0,3.0,4.0,2.0,5.0,Neutral or Dissatisfied
57.0,2140.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0,Neutral or Dissatisfied
61.0,236.0,0.0,5.0,3.0,4.0,3.0,2.0,4.0,2.0,Neutral or Dissatisfied
50.0,1448.0,0.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,Satisfied
67.0,1671.0,0.0,1.0,4.0,2.0,3.0,3.0,1.0,3.0,Neutral or Dissatisfied
59.0,793.0,0.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,Satisfied
44.0,409.0,0.0,4.0,2.0,5.0,5.0,3.0,1.0,5.0,Neutral or Dissatisfied
42.0,302.0,2.0,5.0,5.0,3.0,3.0,5.0,1.0,4.0,Neutral or Dissatisfied
8.0,634.0,0.0,5.0,2.0,5.0,2.0,3.0,4.0,3.0,Neutral or Dissatisfied
50.0,2734.0,0.0,2.0,2.0,4.0,5.0,2.0,4.0,5.0,Satisfied
45.0,2182.0,0.0,3.0,3.0,3.0,5.0,3.0,2.0,4.0,Satisfied
56.0,3194.0,0.0,2.0,2.0,4.0,4.0,2.0,5.0,4.0,Satisfied
26.0,937.0,0.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,Satisfied
45.0,227.0,4.0,0.0,0.0,4.0,4.0,2.0,4.0,5.0,Satisfied
47.0,552.0,0.0,1.0,1.0,3.0,4.0,1.0,4.0,4.0,Satisfied
27.0,226.0,0.0,1.0,1.0,3.0,1.0,5.0,5.0,2.0,Neutral or Dissatisfied
35.0,3725.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,Neutral or Dissatisfied
39.0,2153.0,7.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,Satisfied
22.0,517.0,0.0,4.0,1.0,3.0,1.0,2.0,3.0,5.0,Neutral or Dissatisfied
58.0,3016.0,0.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,Satisfied
25.0,1012.0,0.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,Neutral or Dissatisfied
38.0,460.0,0.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,Neutral or Dissatisfied
49.0,2353.0,0.0,2.0,2.0,3.0,5.0,2.0,4.0,4.0,Satisfied
59.0,612.0,0.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,Satisfied
30.0,697.0,0.0,4.0,3.0,4.0,1.0,4.0,4.0,1.0,Neutral or Dissatisfied
42.0,1107.0,0.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,Neutral or Dissatisfied
52.0,3011.0,0.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,Satisfied
56.0,1846.0,0.0,5.0,4.0,1.0,4.0,1.0,2.0,4.0,Satisfied
39.0,467.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,Satisfied
16.0,580.0,1.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,Neutral or Dissatisfied
53.0,458.0,0.0,3.0,3.0,1.0,3.0,3.0,2.0,4.0,Neutral or Dissatisfied
39.0,1194.0,0.0,1.0,1.0,5.0,5.0,1.0,5.0,4.0,Satisfied
40.0,371.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,Satisfied
28.0,895.0,0.0,5.0,3.0,5.0,3.0,5.0,4.0,3.0,Neutral or Dissatisfied
39.0,3600.0,0.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,Neutral or Dissatisfied
51.0,2253.0,0.0,5.0,2.0,1.0,2.0,3.0,2.0,2.0,Neutral or Dissatisfied
22.0,1009.0,0.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,Neutral or Dissatisfied
35.0,2586.0,0.0,3.0,3.0,5.0,3.0,4.0,5.0,5.0,Neutral or Dissatisfied
30.0,1124.0,0.0,5.0,4.0,4.0,2.0,5.0,3.0,2.0,Neutral or Dissatisfied
53.0,1522.0,0.0,3.0,5.0,5.0,5.0,3.0,5.0,4.0,Satisfied
51.0,602.0,0.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,Satisfied
36.0,163.0,0.0,5.0,5.0,2.0,5.0,5.0,4.0,5.0,Satisfied
41.0,1966.0,0.0,5.0,5.0,3.0,4.0,5.0,2.0,4.0,Satisfied
58.0,731.0,0.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,Satisfied
45.0,337.0,0.0,1.0,3.0,1.0,2.0,2.0,4.0,2.0,Neutral or Dissatisfied
59.0,2563.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,Satisfied
44.0,2272.0,0.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,Satisfied
51.0,581.0,0.0,3.0,5.0,5.0,4.0,3.0,2.0,5.0,Satisfied
24.0,860.0,0.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,Satisfied
43.0,544.0,0.0,3.0,5.0,3.0,1.0,3.0,4.0,1.0,Neutral or Dissatisfied
12.0,1068.0,6.0,5.0,1.0,5.0,1.0,1.0,5.0,4.0,Neutral or Dissatisfied
19.0,814.0,8.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,Neutral or Dissatisfied
38.0,3293.0,0.0,5.0,5.0,2.0,1.0,5.0,5.0,2.0,Satisfied
51.0,1172.0,0.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,Satisfied
33.0,196.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,5.0,Satisfied
43.0,3466.0,0.0,3.0,3.0,4.0,5.0,3.0,4.0,5.0,Satisfied
38.0,116.0,6.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,Neutral or Dissatisfied
47.0,3245.0,0.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,Satisfied
10.0,539.0,0.0,5.0,3.0,5.0,3.0,1.0,4.0,5.0,Neutral or Dissatisfied
60.0,895.0,0.0,5.0,5.0,3.0,4.0,2.0,1.0,2.0,Satisfied
22.0,2704.0,0.0,5.0,3.0,4.0,2.0,3.0,5.0,4.0,Neutral or Dissatisfied
31.0,264.0,0.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,Neutral or Dissatisfied
25.0,192.0,0.0,4.0,2.0,4.0,2.0,3.0,3.0,1.0,Neutral or Dissatisfied
30.0,602.0,3.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,Satisfied
51.0,265.0,8.0,2.0,2.0,2.0,4.0,2.0,5.0,1.0,Satisfied
40.0,337.0,0.0,4.0,0.0,3.0,0.0,3.0,4.0,5.0,Satisfied
43.0,873.0,1.0,4.0,2.0,5.0,3.0,3.0,4.0,4.0,Neutral or Dissatisfied
51.0,226.0,0.0,3.0,0.0,2.0,3.0,3.0,2.0,2.0,Neutral or Dissatisfied
46.0,641.0,0.0,4.0,4.0,5.0,4.0,3.0,5.0,1.0,Neutral or Dissatisfied
45.0,226.0,0.0,1.0,1.0,4.0,5.0,1.0,5.0,4.0,Satisfied
42.0,1491.0,0.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,Neutral or Dissatisfied
16.0,1598.0,3.0,2.0,2.0,2.0,5.0,2.0,4.0,5.0,Satisfied
36.0,1448.0,0.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,Satisfied
52.0,2486.0,0.0,1.0,5.0,4.0,3.0,1.0,4.0,4.0,Satisfied
45.0,1611.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,Neutral or Dissatisfied
24.0,370.0,0.0,0.0,4.0,3.0,4.0,3.0,5.0,4.0,Satisfied
35.0,3460.0,0.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,Neutral or Dissatisfied
27.0,863.0,0.0,5.0,5.0,3.0,5.0,2.0,4.0,3.0,Satisfied
32.0,3758.0,0.0,1.0,1.0,4.0,4.0,1.0,3.0,4.0,Satisfied
29.0,1144.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,Satisfied
21.0,351.0,0.0,5.0,4.0,3.0,4.0,1.0,5.0,3.0,Neutral or Dissatisfied
40.0,130.0,0.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,Neutral or Dissatisfied
47.0,282.0,0.0,1.0,1.0,1.0,5.0,1.0,5.0,4.0,Satisfied
67.0,2504.0,0.0,5.0,4.0,4.0,4.0,1.0,5.0,4.0,Satisfied
11.0,302.0,0.0,4.0,2.0,3.0,2.0,3.0,3.0,4.0,Neutral or Dissatisfied
42.0,451.0,0.0,1.0,3.0,4.0,3.0,3.0,4.0,2.0,Neutral or Dissatisfied
36.0,270.0,0.0,4.0,2.0,4.0,2.0,3.0,5.0,2.0,Neutral or Dissatisfied
24.0,342.0,0.0,5.0,2.0,4.0,2.0,3.0,3.0,4.0,Neutral or Dissatisfied
31.0,2148.0,0.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,Satisfied
23.0,762.0,0.0,5.0,3.0,5.0,3.0,3.0,4.0,1.0,Neutral or Dissatisfied
58.0,152.0,0.0,4.0,2.0,4.0,5.0,2.0,1.0,4.0,Neutral or Dissatisfied
30.0,1069.0,0.0,3.0,3.0,5.0,3.0,2.0,2.0,4.0,Neutral or Dissatisfied
32.0,140.0,10.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,Satisfied
22.0,236.0,0.0,4.0,1.0,3.0,1.0,2.0,5.0,2.0,Neutral or Dissatisfied
56.0,581.0,0.0,4.0,2.0,5.0,2.0,3.0,5.0,1.0,Neutral or Dissatisfied
35.0,349.0,7.0,2.0,2.0,3.0,5.0,2.0,5.0,4.0,Satisfied
39.0,228.0,0.0,1.0,1.0,2.0,5.0,1.0,4.0,5.0,Satisfied
27.0,2586.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,Satisfied
39.0,1076.0,0.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,Neutral or Dissatisfied
36.0,606.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,Neutral or Dissatisfied
37.0,1237.0,0.0,2.0,2.0,4.0,2.0,4.0,2.0,5.0,Neutral or Dissatisfied
