Age,Flight Distance,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Satisfaction
26.0,2419.0,2.0,1.0,1.0,3.0,5.0,1.0,4.0,5.0,Satisfied
29.0,657.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,Neutral or Dissatisfied
56.0,2556.0,3.0,1.0,1.0,3.0,4.0,1.0,5.0,5.0,Satisfied
30.0,1030.0,10.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,Neutral or Dissatisfied
32.0,1171.0,0.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,Neutral or Dissatisfied
33.0,1235.0,5.0,5.0,2.0,5.0,2.0,3.0,5.0,2.0,Neutral or Dissatisfied
55.0,1199.0,0.0,4.0,2.0,1.0,3.0,3.0,1.0,3.0,Neutral or Dissatisfied
58.0,581.0,0.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,Neutral or Dissatisfied
24.0,277.0,0.0,2.0,4.0,3.0,4.0,1.0,1.0,2.0,Neutral or Dissatisfied
30.0,2075.0,0.0,4.0,3.0,4.0,3.0,1.0,4.0,1.0,Neutral or Dissatisfied
54.0,189.0,0.0,2.0,4.0,3.0,5.0,2.0,4.0,5.0,Satisfied
29.0,985.0,0.0,3.0,3.0,5.0,3.0,3.0,5.0,4.0,Neutral or Dissatisfied
49.0,2556.0,0.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,Neutral or Dissatisfied
48.0,2007.0,0.0,5.0,5.0,4.0,3.0,5.0,3.0,4.0,Satisfied
42.0,86.0,3.0,5.0,2.0,1.0,1.0,5.0,5.0,1.0,Neutral or Dissatisfied
35.0,1025.0,0.0,4.0,2.0,5.0,2.0,3.0,5.0,2.0,Neutral or Dissatisfied
63.0,1390.0,0.0,4.0,5.0,4.0,4.0,1.0,4.0,5.0,Satisfied
28.0,2255.0,0.0,1.0,1.0,2.0,3.0,1.0,4.0,3.0,Neutral or Dissatisfied
52.0,3213.0,0.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,Satisfied
10.0,957.0,0.0,5.0,3.0,5.0,3.0,3.0,5.0,3.0,Neutral or Dissatisfied
11.0,101.0,0.0,5.0,1.0,3.0,1.0,1.0,3.0,1.0,Neutral or Dissatisfied
48.0,581.0,0.0,5.0,5.0,1.0,1.0,5.0,5.0,3.0,Satisfied
21.0,240.0,2.0,5.0,3.0,5.0,3.0,3.0,4.0,2.0,Neutral or Dissatisfied
39.0,2050.0,0.0,1.0,1.0,4.0,5.0,1.0,5.0,4.0,Satisfied
10.0,529.0,7.0,4.0,1.0,5.0,1.0,3.0,4.0,1.0,Neutral or Dissatisfied
26.0,782.0,0.0,5.0,4.0,3.0,4.0,3.0,3.0,2.0,Satisfied
27.0,991.0,0.0,2.0,2.0,3.0,4.0,2.0,5.0,4.0,Satisfied
24.0,1105.0,0.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,Neutral or Dissatisfied
39.0,212.0,0.0,1.0,4.0,2.0,4.0,1.0,1.0,2.0,Neutral or Dissatisfied
56.0,997.0,0.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,Satisfied
49.0,1744.0,4.0,5.0,1.0,3.0,1.0,1.0,5.0,2.0,Neutral or Dissatisfied
53.0,2443.0,0.0,4.0,1.0,5.0,4.0,1.0,4.0,4.0,Satisfied
29.0,413.0,0.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,Satisfied
58.0,3165.0,0.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,Satisfied
51.0,1448.0,0.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0,Satisfied
60.0,592.0,0.0,5.0,3.0,3.0,5.0,4.0,2.0,3.0,Neutral or Dissatisfied
51.0,2552.0,0.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,Satisfied
47.0,2624.0,0.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,Satisfied
40.0,802.0,0.0,5.0,5.0,1.0,3.0,5.0,2.0,4.0,Neutral or Dissatisfied
16.0,1066.0,0.0,4.0,2.0,3.0,2.0,3.0,3.0,5.0,Neutral or Dissatisfied
53.0,1921.0,7.0,3.0,3.0,3.0,5.0,3.0,5.0,4.0,Satisfied
27.0,2078.0,0.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,Satisfied
43.0,1172.0,6.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,Neutral or Dissatisfied
46.0,2185.0,0.0,2.0,2.0,4.0,5.0,2.0,4.0,4.0,Satisfied
19.0,859.0,0.0,0.0,4.0,3.0,4.0,1.0,4.0,3.0,Satisfied
24.0,1727.0,0.0,4.0,4.0,5.0,4.0,1.0,4.0,4.0,Satisfied
41.0,1173.0,6.0,2.0,2.0,4.0,5.0,2.0,4.0,5.0,Satisfied
66.0,342.0,0.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,Neutral or Dissatisfied
48.0,1056.0,0.0,1.0,1.0,4.0,1.0,3.0,2.0,2.0,Neutral or Dissatisfied
39.0,1724.0,0.0,3.0,0.0,3.0,2.0,1.0,4.0,3.0,Satisfied
39.0,102.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,Neutral or Dissatisfied
51.0,834.0,0.0,2.0,2.0,1.0,3.0,2.0,4.0,2.0,Neutral or Dissatisfied
22.0,359.0,1.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,Neutral or Dissatisfied
56.0,646.0,0.0,1.0,4.0,3.0,4.0,1.0,4.0,5.0,Satisfied
38.0,235.0,0.0,4.0,4.0,1.0,5.0,4.0,3.0,5.0,Satisfied
26.0,588.0,0.0,1.0,3.0,4.0,3.0,4.0,4.0,1.0,Neutral or Dissatisfied
45.0,182.0,0.0,5.0,5.0,2.0,1.0,5.0,4.0,5.0,Satisfied
44.0,872.0,0.0,4.0,4.0,2.0,1.0,4.0,5.0,1.0,Satisfied
50.0,406.0,0.0,1.0,3.0,1.0,4.0,3.0,3.0,1.0,Satisfied
58.0,2255.0,9.0,3.0,3.0,5.0,4.0,3.0,5.0,5.0,Satisfied
64.0,677.0,0.0,5.0,2.0,3.0,1.0,3.0,4.0,5.0,Neutral or Dissatisfied
52.0,1224.0,0.0,4.0,3.0,2.0,3.0,4.0,1.0,3.0,Neutral or Dissatisfied
37.0,106.0,10.0,4.0,4.0,5.0,4.0,2.0,3.0,2.0,Neutral or Dissatisfied
25.0,532.0,0.0,1.0,3.0,5.0,4.0,1.0,2.0,4.0,Satisfied
49.0,261.0,0.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,Satisfied
39.0,1729.0,0.0,5.0,5.0,5.0,4.0,5.0,2.0,4.0,Satisfied
61.0,226.0,0.0,4.0,4.0,5.0,4.0,2.0,3.0,1.0,Satisfied
54.0,1211.0,0.0,3.0,3.0,1.0,3.0,3.0,4.0,1.0,Neutral or Dissatisfied
45.0,1908.0,0.0,3.0,3.0,5.0,5.0,3.0,4.0,4.0,Satisfied
23.0,950.0,0.0,4.0,0.0,2.0,4.0,2.0,4.0,2.0,Satisfied
22.0,645.0,0.0,5.0,5.0,1.0,5.0,5.0,1.0,3.0,Satisfied
52.0,1660.0,0.0,3.0,2.0,3.0,4.0,2.0,5.0,5.0,Satisfied
52.0,250.0,3.0,5.0,5.0,3.0,5.0,4.0,5.0,3.0,Satisfied
7.0,1024.0,0.0,4.0,4.0,3.0,4.0,3.0,2.0,1.0,Neutral or Dissatisfied
38.0,305.0,0.0,2.0,2.0,5.0,2.0,3.0,4.0,1.0,Neutral or Dissatisfied
58.0,1746.0,0.0,1.0,5.0,4.0,4.0,5.0,4.0,5.0,Satisfied
32.0,690.0,0.0,3.0,3.0,4.0,3.0,3.0,1.0,3.0,Neutral or Dissatisfied
47.0,2431.0,0.0,2.0,2.0,3.0,5.0,2.0,4.0,4.0,Satisfied
25.0,473.0,0.0,1.0,2.0,1.0,2.0,4.0,1.0,5.0,Neutral or Dissatisfied
19.0,748.0,0.0,4.0,4.0,1.0,3.0,4.0,2.0,3.0,Neutral or Dissatisfied
61.0,423.0,0.0,4.0,5.0,5.0,5.0,1.0,3.0,3.0,Satisfied
14.0,239.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,Neutral or Dissatisfied
29.0,2675.0,0.0,3.0,3.0,4.0,1.0,3.0,1.0,1.0,Neutral or Dissatisfied
20.0,407.0,0.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,Neutral or Dissatisfied
40.0,1020.0,1.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,Satisfied
11.0,1747.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,5.0,Satisfied
51.0,393.0,4.0,5.0,1.0,1.0,3.0,4.0,1.0,4.0,Neutral or Dissatisfied
24.0,888.0,0.0,3.0,3.0,3.0,3.0,1.0,4.0,4.0,Neutral or Dissatisfied
64.0,1035.0,0.0,4.0,2.0,3.0,2.0,1.0,3.0,1.0,Neutral or Dissatisfied
44.0,1592.0,0.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,Satisfied
34.0,1813.0,0.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,Satisfied
60.0,255.0,7.0,5.0,0.0,2.0,1.0,2.0,2.0,2.0,Satisfied
62.0,508.0,0.0,5.0,3.0,3.0,4.0,5.0,1.0,5.0,Neutral or Dissatisfied
45.0,628.0,0.0,3.0,3.0,4.0,5.0,3.0,5.0,4.0,Satisfied
41.0,2043.0,0.0,2.0,4.0,3.0,4.0,2.0,4.0,5.0,Satisfied
20.0,733.0,0.0,5.0,5.0,4.0,5.0,3.0,3.0,3.0,Satisfied
60.0,2214.0,0.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,Satisfied
62.0,347.0,8.0,3.0,3.0,1.0,4.0,4.0,5.0,4.0,Neutral or Dissatisfied
38.0,414.0,4.0,2.0,2.0,4.0,2.0,4.0,5.0,1.0,Neutral or Dissatisfied
56.0,2917.0,0.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,Satisfied
46.0,954.0,0.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,Satisfied
46.0,2565.0,0.0,4.0,4.0,4.0,3.0,3.0,5.0,2.0,Neutral or Dissatisfied
8.0,338.0,0.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,Neutral or Dissatisfied
15.0,236.0,5.0,5.0,3.0,5.0,3.0,1.0,4.0,4.0,Neutral or Dissatisfied
20.0,1194.0,0.0,4.0,2.0,5.0,2.0,1.0,5.0,1.0,Neutral or Dissatisfied
59.0,201.0,0.0,1.0,1.0,4.0,5.0,1.0,5.0,5.0,Satisfied
31.0,951.0,3.0,4.0,3.0,4.0,3.0,1.0,1.0,4.0,Neutral or Dissatisfied
11.0,2704.0,0.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,Satisfied
45.0,2139.0,0.0,3.0,5.0,3.0,5.0,3.0,5.0,5.0,Satisfied
44.0,174.0,0.0,5.0,3.0,2.0,3.0,5.0,3.0,5.0,Neutral or Dissatisfied
26.0,160.0,0.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,Neutral or Dissatisfied
21.0,1688.0,0.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,Neutral or Dissatisfied
19.0,1747.0,0.0,4.0,3.0,5.0,3.0,1.0,5.0,4.0,Satisfied
24.0,1080.0,8.0,0.0,5.0,5.0,5.0,1.0,5.0,5.0,Satisfied
45.0,221.0,7.0,1.0,4.0,2.0,4.0,2.0,2.0,2.0,Satisfied
37.0,715.0,0.0,3.0,3.0,5.0,3.0,4.0,4.0,1.0,Neutral or Dissatisfied
46.0,1182.0,0.0,1.0,1.0,3.0,5.0,1.0,4.0,4.0,Satisfied
22.0,337.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0,1.0,Neutral or Dissatisfied
65.0,1235.0,0.0,5.0,1.0,5.0,1.0,2.0,5.0,2.0,Neutral or Dissatisfied
53.0,1372.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,Satisfied
29.0,441.0,0.0,1.0,1.0,3.0,4.0,1.0,4.0,4.0,Satisfied
50.0,259.0,0.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,Neutral or Dissatisfied
21.0,130.0,0.0,3.0,5.0,2.0,5.0,4.0,4.0,5.0,Satisfied
26.0,783.0,0.0,2.0,2.0,3.0,5.0,2.0,3.0,5.0,Satisfied
44.0,900.0,0.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,Satisfied
79.0,408.0,8.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,Neutral or Dissatisfied
35.0,2336.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Satisfied
39.0,500.0,0.0,2.0,2.0,3.0,5.0,2.0,4.0,4.0,Satisfied
18.0,1351.0,0.0,5.0,5.0,3.0,5.0,5.0,3.0,4.0,Satisfied
15.0,403.0,0.0,4.0,0.0,5.0,0.0,1.0,3.0,5.0,Satisfied
62.0,2989.0,0.0,2.0,4.0,5.0,3.0,2.0,4.0,5.0,Satisfied
34.0,599.0,0.0,4.0,3.0,1.0,3.0,4.0,4.0,4.0,Neutral or Dissatisfied
44.0,3372.0,0.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,Satisfied
40.0,748.0,0.0,2.0,2.0,4.0,4.0,2.0,3.0,4.0,Satisfied
8.0,247.0,0.0,3.0,1.0,4.0,1.0,4.0,4.0,3.0,Neutral or Dissatisfied
49.0,2586.0,0.0,5.0,5.0,3.0,2.0,5.0,1.0,2.0,Neutral or Dissatisfied
49.0,2999.0,0.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,Satisfied
29.0,414.0,0.0,5.0,5.0,4.0,5.0,4.0,4.0,1.0,Satisfied
54.0,2927.0,0.0,3.0,3.0,5.0,4.0,3.0,5.0,4.0,Satisfied
23.0,1080.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,Neutral or Dissatisfied
28.0,1747.0,0.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,Satisfied
17.0,370.0,0.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,Satisfied
23.0,84.0,0.0,3.0,1.0,2.0,1.0,1.0,4.0,4.0,Neutral or Dissatisfied
15.0,1464.0,0.0,5.0,3.0,4.0,3.0,1.0,5.0,3.0,Neutral or Dissatisfied
26.0,347.0,0.0,0.0,2.0,4.0,2.0,4.0,4.0,3.0,Neutral or Dissatisfied
35.0,1522.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,Neutral or Dissatisfied
52.0,376.0,0.0,4.0,2.0,4.0,5.0,3.0,2.0,4.0,Neutral or Dissatisfied
36.0,606.0,0.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,Neutral or Dissatisfied
23.0,101.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,2.0,Neutral or Dissatisfied
21.0,227.0,0.0,4.0,0.0,3.0,0.0,1.0,5.0,5.0,Satisfied
30.0,539.0,6.0,1.0,4.0,1.0,4.0,3.0,2.0,2.0,Neutral or Dissatisfied
42.0,3977.0,7.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,Neutral or Dissatisfied
44.0,1306.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,Neutral or Dissatisfied
40.0,356.0,0.0,5.0,3.0,5.0,3.0,3.0,4.0,5.0,Neutral or Dissatisfied
43.0,2089.0,0.0,1.0,1.0,5.0,3.0,1.0,4.0,4.0,Satisfied
76.0,200.0,0.0,4.0,0.0,2.0,4.0,2.0,1.0,2.0,Satisfied
29.0,1076.0,0.0,4.0,1.0,3.0,1.0,1.0,4.0,4.0,Neutral or Dissatisfied
25.0,715.0,0.0,0.0,5.0,5.0,5.0,1.0,3.0,4.0,Satisfied
26.0,3333.0,0.0,3.0,1.0,5.0,5.0,3.0,2.0,5.0,Satisfied
24.0,651.0,0.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0,Neutral or Dissatisfied
42.0,452.0,0.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,Neutral or Dissatisfied
53.0,588.0,3.0,1.0,1.0,4.0,4.0,1.0,5.0,5.0,Satisfied
23.0,620.0,0.0,5.0,4.0,5.0,4.0,4.0,2.0,3.0,Satisfied
27.0,101.0,0.0,5.0,3.0,5.0,3.0,1.0,3.0,4.0,Neutral or Dissatisfied
41.0,328.0,0.0,4.0,4.0,3.0,4.0,2.0,5.0,3.0,Satisfied
27.0,1846.0,0.0,5.0,1.0,4.0,1.0,4.0,1.0,2.0,Neutral or Dissatisfied
49.0,2668.0,0.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,Satisfied
51.0,1355.0,0.0,4.0,0.0,2.0,4.0,4.0,5.0,3.0,Neutral or Dissatisfied
49.0,1262.0,0.0,4.0,3.0,5.0,4.0,2.0,4.0,5.0,Neutral or Dissatisfied
75.0,67.0,0.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,Neutral or Dissatisfied
39.0,3026.0,0.0,1.0,1.0,4.0,5.0,1.0,5.0,5.0,Satisfied
41.0,432.0,0.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,Satisfied
47.0,3777.0,0.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,Satisfied
68.0,605.0,0.0,4.0,2.0,5.0,2.0,4.0,4.0,2.0,Neutral or Dissatisfied
41.0,1598.0,0.0,1.0,1.0,5.0,3.0,1.0,5.0,5.0,Satisfied
31.0,413.0,2.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,Satisfied
30.0,1642.0,0.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,Neutral or Dissatisfied
25.0,822.0,0.0,3.0,3.0,1.0,3.0,4.0,2.0,5.0,Neutral or Dissatisfied
39.0,329.0,0.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,Satisfied
54.0,461.0,0.0,5.0,1.0,5.0,5.0,3.0,1.0,5.0,Neutral or Dissatisfied
23.0,2486.0,0.0,2.0,5.0,3.0,4.0,5.0,4.0,4.0,Satisfied
72.0,1722.0,7.0,1.0,1.0,1.0,4.0,1.0,2.0,4.0,Neutral or Dissatisfied
8.0,1391.0,8.0,2.0,2.0,1.0,3.0,2.0,4.0,2.0,Neutral or Dissatisfied
38.0,213.0,0.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,Satisfied
44.0,666.0,0.0,2.0,5.0,5.0,5.0,2.0,4.0,4.0,Satisfied
42.0,436.0,0.0,4.0,4.0,2.0,3.0,4.0,2.0,4.0,Neutral or Dissatisfied
25.0,1034.0,0.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,Neutral or Dissatisfied
31.0,1951.0,0.0,3.0,2.0,5.0,4.0,3.0,4.0,4.0,Satisfied
22.0,581.0,0.0,4.0,5.0,3.0,5.0,2.0,4.0,1.0,Satisfied
30.0,2957.0,0.0,1.0,1.0,1.0,4.0,1.0,5.0,5.0,Satisfied
56.0,304.0,0.0,3.0,4.0,1.0,4.0,3.0,4.0,3.0,Neutral or Dissatisfied
66.0,1237.0,0.0,4.0,3.0,5.0,3.0,5.0,1.0,5.0,Neutral or Dissatisfied
29.0,719.0,0.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,Neutral or Dissatisfied
17.0,3152.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Neutral or Dissatisfied
60.0,2249.0,0.0,2.0,2.0,1.0,3.0,2.0,4.0,4.0,Neutral or Dissatisfied
68.0,209.0,1.0,5.0,4.0,4.0,5.0,3.0,4.0,2.0,Satisfied
57.0,1914.0,0.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,Satisfied
57.0,2227.0,0.0,2.0,2.0,4.0,3.0,2.0,5.0,4.0,Satisfied
42.0,2256.0,0.0,1.0,1.0,4.0,5.0,1.0,5.0,4.0,Satisfied
61.0,2462.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,1.0,Neutral or Dissatisfied
41.0,448.0,0.0,5.0,5.0,3.0,4.0,5.0,2.0,3.0,Satisfied
57.0,2344.0,0.0,4.0,0.0,4.0,5.0,4.0,5.0,4.0,Satisfied
14.0,451.0,0.0,5.0,3.0,3.0,3.0,1.0,5.0,5.0,Neutral or Dissatisfied
16.0,447.0,0.0,4.0,3.0,5.0,3.0,5.0,4.0,1.0,Neutral or Dissatisfied
46.0,1072.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,Neutral or Dissatisfied
41.0,228.0,0.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,Neutral or Dissatisfied
69.0,491.0,0.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,Neutral or Dissatisfied
24.0,997.0,0.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,Neutral or Dissatisfied
33.0,416.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,4.0,Satisfied
58.0,738.0,9.0,3.0,3.0,5.0,4.0,3.0,4.0,5.0,Satisfied
33.0,2079.0,0.0,1.0,4.0,5.0,3.0,1.0,3.0,5.0,Satisfied
29.0,1849.0,8.0,1.0,1.0,5.0,5.0,1.0,4.0,5.0,Satisfied
50.0,237.0,0.0,2.0,3.0,3.0,4.0,2.0,5.0,4.0,Satisfied
35.0,762.0,0.0,3.0,3.0,1.0,3.0,3.0,4.0,5.0,Neutral or Dissatisfied
26.0,1447.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,Neutral or Dissatisfied
47.0,1009.0,0.0,2.0,1.0,5.0,4.0,2.0,2.0,4.0,Satisfied
27.0,1878.0,8.0,5.0,5.0,4.0,1.0,5.0,2.0,1.0,Neutral or Dissatisfied
28.0,748.0,0.0,3.0,3.0,3.0,5.0,3.0,3.0,5.0,Satisfied
32.0,719.0,8.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,Neutral or Dissatisfied
31.0,134.0,1.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,Neutral or Dissatisfied
52.0,646.0,0.0,5.0,1.0,1.0,3.0,3.0,3.0,1.0,Neutral or Dissatisfied
64.0,583.0,0.0,5.0,3.0,5.0,3.0,1.0,4.0,5.0,Neutral or Dissatisfied
33.0,3850.0,0.0,2.0,2.0,4.0,5.0,2.0,3.0,4.0,Satisfied
53.0,3907.0,0.0,2.0,2.0,5.0,5.0,2.0,4.0,4.0,Satisfied
38.0,86.0,0.0,4.0,2.0,5.0,2.0,4.0,5.0,1.0,Neutral or Dissatisfied
55.0,328.0,3.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,Neutral or Dissatisfied
26.0,2026.0,0.0,4.0,3.0,5.0,3.0,5.0,4.0,4.0,Neutral or Dissatisfied
30.0,404.0,0.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,Satisfied
49.0,1754.0,0.0,5.0,5.0,3.0,3.0,5.0,2.0,2.0,Neutral or Dissatisfied
21.0,223.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,Neutral or Dissatisfied
37.0,620.0,0.0,5.0,3.0,4.0,5.0,5.0,4.0,4.0,Satisfied
40.0,590.0,0.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,Neutral or Dissatisfied
41.0,140.0,0.0,3.0,3.0,3.0,4.0,3.0,1.0,4.0,Neutral or Dissatisfied
42.0,2486.0,0.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,Satisfied
60.0,1197.0,0.0,1.0,2.0,1.0,3.0,2.0,4.0,2.0,Neutral or Dissatisfied
31.0,3413.0,0.0,4.0,2.0,1.0,4.0,4.0,3.0,4.0,Satisfied
44.0,1014.0,0.0,3.0,3.0,1.0,1.0,3.0,4.0,1.0,Neutral or Dissatisfied
29.0,1547.0,6.0,3.0,3.0,4.0,4.0,3.0,1.0,4.0,Neutral or Dissatisfied
48.0,3078.0,0.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,Satisfied
51.0,3679.0,0.0,1.0,1.0,5.0,4.0,1.0,5.0,5.0,Satisfied
65.0,1086.0,0.0,1.0,1.0,5.0,5.0,1.0,4.0,5.0,Satisfied
56.0,2120.0,0.0,2.0,2.0,4.0,5.0,2.0,4.0,4.0,Satisfied
37.0,528.0,0.0,5.0,5.0,4.0,5.0,2.0,4.0,5.0,Neutral or Dissatisfied
23.0,3463.0,0.0,0.0,0.0,5.0,3.0,4.0,5.0,3.0,Satisfied
30.0,589.0,0.0,5.0,5.0,4.0,2.0,5.0,5.0,2.0,Satisfied
30.0,761.0,0.0,4.0,4.0,4.0,4.0,3.0,2.0,1.0,Neutral or Dissatisfied
49.0,214.0,0.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,Satisfied
56.0,1303.0,0.0,3.0,3.0,5.0,5.0,3.0,5.0,5.0,Satisfied
36.0,588.0,0.0,0.0,3.0,1.0,3.0,4.0,4.0,3.0,Neutral or Dissatisfied
53.0,3398.0,6.0,2.0,2.0,5.0,5.0,2.0,4.0,4.0,Satisfied
51.0,451.0,0.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,Neutral or Dissatisfied
24.0,776.0,0.0,0.0,4.0,3.0,4.0,3.0,5.0,1.0,Satisfied
48.0,680.0,0.0,5.0,1.0,5.0,5.0,5.0,2.0,4.0,Neutral or Dissatisfied
15.0,1074.0,0.0,4.0,1.0,3.0,1.0,2.0,4.0,3.0,Neutral or Dissatisfied
39.0,101.0,4.0,4.0,5.0,3.0,5.0,1.0,5.0,2.0,Satisfied
10.0,990.0,0.0,5.0,2.0,4.0,2.0,4.0,5.0,4.0,Neutral or Dissatisfied
43.0,280.0,6.0,5.0,2.0,3.0,2.0,3.0,5.0,3.0,Neutral or Dissatisfied
44.0,3447.0,1.0,1.0,2.0,5.0,4.0,2.0,5.0,5.0,Satisfied
41.0,421.0,0.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,Neutral or Dissatisfied
55.0,2288.0,0.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,Satisfied
39.0,2675.0,0.0,1.0,1.0,5.0,5.0,1.0,4.0,4.0,Satisfied
41.0,579.0,1.0,5.0,5.0,4.0,3.0,5.0,2.0,3.0,Neutral or Dissatisfied
10.0,787.0,0.0,4.0,4.0,5.0,4.0,1.0,3.0,3.0,Neutral or Dissatisfied
63.0,1216.0,0.0,5.0,3.0,3.0,3.0,1.0,3.0,4.0,Neutral or Dissatisfied
20.0,950.0,0.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,Neutral or Dissatisfied
37.0,1448.0,0.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,Satisfied
17.0,3674.0,0.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,Satisfied
43.0,948.0,0.0,4.0,4.0,4.0,5.0,4.0,2.0,5.0,Satisfied
46.0,1399.0,0.0,1.0,5.0,5.0,4.0,1.0,4.0,5.0,Satisfied
69.0,460.0,0.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,Neutral or Dissatisfied
52.0,106.0,0.0,5.0,5.0,2.0,4.0,5.0,2.0,4.0,Neutral or Dissatisfied
36.0,1481.0,0.0,3.0,3.0,5.0,4.0,3.0,5.0,4.0,Satisfied
24.0,588.0,0.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,Neutral or Dissatisfied
10.0,228.0,0.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,Neutral or Dissatisfied
46.0,261.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,Neutral or Dissatisfied
56.0,302.0,0.0,2.0,2.0,4.0,5.0,2.0,5.0,4.0,Satisfied
27.0,545.0,0.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,Neutral or Dissatisfied
67.0,919.0,0.0,3.0,5.0,2.0,4.0,4.0,5.0,3.0,Satisfied
