ID,Gender,Age,Customer Type,Cabin Type,Flight Distance,Departure Delay,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Leg Room Service,Cleanliness,Food and Drink,In-flight Service,In-flight Entertainment,Baggage Handling,Satisfaction,Distance Group
85786,Female,58,Returning,Business,2196,1,0,3,3,4,5,3,2,4,2,5,4,2,2,2,Satisfied,long distance
85787,Female,60,Returning,Business,666,3,0,1,1,4,4,1,4,5,4,4,3,4,4,4,Satisfied,short distance
85788,Female,53,Returning,Business,3955,0,0,2,5,5,4,2,4,5,4,3,3,4,4,4,Satisfied,long distance
85789,Female,72,First-time,Economy,526,0,2,2,3,2,3,4,2,2,2,2,2,4,2,4,Neutral or Dissatisfied,short distance
85790,Male,72,Returning,Business,1778,0,0,1,4,5,5,1,2,5,3,3,3,2,2,2,Satisfied,long distance
85792,Female,22,First-time,Economy,666,1,0,0,3,5,3,5,4,2,5,2,2,4,2,4,Neutral or Dissatisfied,short distance
85793,Female,51,Returning,Business,3806,0,0,1,1,1,3,1,2,2,2,1,5,2,2,2,Neutral or Dissatisfied,long distance
85794,Female,59,First-time,Economy,526,0,0,2,2,1,2,2,4,4,4,4,4,2,4,3,Neutral or Dissatisfied,short distance
85796,Male,50,Returning,Business,126,2,0,4,0,5,3,2,4,3,4,4,5,4,4,4,Satisfied,short distance
85798,Male,46,Returning,Business,1792,6,0,4,4,2,3,4,5,1,5,3,1,5,5,5,Satisfied,long distance
85799,Female,24,First-time,Economy,126,3,1,3,5,4,5,1,4,2,5,2,2,3,2,2,Satisfied,short distance
85800,Female,24,First-time,Economy,126,0,0,3,2,5,2,1,2,2,5,2,2,3,2,2,Neutral or Dissatisfied,short distance
85801,Male,45,Returning,Economy,266,0,0,4,4,1,4,4,3,4,4,4,4,4,4,3,Neutral or Dissatisfied,short distance
85802,Male,46,Returning,Economy,266,0,0,2,2,2,4,2,1,3,4,3,3,3,3,3,Neutral or Dissatisfied,short distance
85804,Male,43,Returning,Economy,266,0,0,5,5,3,4,5,5,4,2,4,4,1,4,1,Satisfied,short distance
85805,Female,47,First-time,Economy,266,1,0,0,3,3,3,4,1,4,1,5,5,3,5,5,Neutral or Dissatisfied,short distance
85806,Female,27,Returning,Economy,666,0,0,1,4,3,4,3,3,2,5,2,2,2,2,2,Neutral or Dissatisfied,short distance
85810,Male,39,Returning,Economy,666,0,0,1,4,2,4,4,1,1,5,1,1,3,1,3,Neutral or Dissatisfied,short distance
85811,Female,7,Returning,Economy,620,1,0,2,3,3,3,1,1,3,4,3,3,2,3,1,Neutral or Dissatisfied,short distance
85812,Female,55,Returning,Economy,666,8,2,4,5,3,4,1,4,4,5,5,3,4,4,4,Satisfied,short distance
85813,Female,27,Returning,Economy,666,1,5,0,2,5,2,1,3,3,5,3,3,4,3,4,Neutral or Dissatisfied,short distance
85816,Male,49,Returning,Economy,666,0,0,5,1,1,1,2,4,1,5,4,4,1,4,4,Neutral or Dissatisfied,short distance
85819,Male,26,Returning,Economy,666,8,2,4,3,3,3,4,3,3,1,3,3,3,3,4,Neutral or Dissatisfied,short distance
85822,Male,18,Returning,Economy,666,2,0,4,2,1,2,4,3,1,4,1,1,2,1,3,Neutral or Dissatisfied,short distance
85823,Male,21,Returning,Economy,666,0,0,3,1,1,1,4,4,3,4,1,1,4,1,3,Neutral or Dissatisfied,short distance
85824,Female,36,Returning,Economy,526,0,0,4,4,5,4,3,5,2,3,2,2,5,2,5,Neutral or Dissatisfied,short distance
85826,Male,46,Returning,Economy,526,0,0,5,4,4,4,2,5,4,2,4,4,4,4,5,Neutral or Dissatisfied,short distance
85828,Female,10,Returning,Economy,666,0,0,0,3,4,3,3,4,3,5,3,3,4,3,5,Neutral or Dissatisfied,short distance
85831,Female,64,Returning,Economy,666,0,0,5,1,4,5,4,2,2,1,4,3,2,2,2,Neutral or Dissatisfied,short distance
85832,Female,33,Returning,Economy,526,0,0,4,1,3,1,4,3,3,3,3,3,5,3,4,Neutral or Dissatisfied,short distance
85834,Male,33,Returning,Economy,666,0,0,4,1,1,1,5,4,3,5,3,3,1,3,3,Neutral or Dissatisfied,short distance
85835,Female,20,Returning,Economy,526,0,0,4,2,3,2,3,4,4,2,4,4,4,4,4,Neutral or Dissatisfied,short distance
85836,Male,47,Returning,Economy,526,0,0,5,2,5,2,3,3,5,3,3,3,4,3,5,Neutral or Dissatisfied,short distance
85837,Male,26,Returning,Economy,526,0,0,2,1,1,1,4,3,2,2,2,2,4,2,3,Neutral or Dissatisfied,short distance
85838,Male,31,Returning,Economy,666,0,0,4,3,4,3,3,4,4,2,1,1,5,1,5,Neutral or Dissatisfied,short distance
85839,Female,10,Returning,Economy,526,0,0,4,3,5,3,4,5,1,4,1,1,4,1,5,Neutral or Dissatisfied,short distance
85840,Female,8,Returning,Economy,666,0,0,1,2,2,2,3,3,2,1,2,2,4,2,4,Neutral or Dissatisfied,short distance
85841,Male,33,Returning,Economy,526,0,0,5,3,3,3,3,4,3,2,3,3,5,3,5,Neutral or Dissatisfied,short distance
85842,Male,59,Returning,Economy,666,0,4,5,2,5,2,3,4,2,5,2,2,2,2,3,Neutral or Dissatisfied,short distance
85843,Female,37,Returning,Economy,666,0,0,1,4,1,4,2,4,5,1,5,5,2,5,2,Neutral or Dissatisfied,short distance
85844,Male,39,Returning,Economy,666,0,0,5,4,3,4,3,3,2,3,2,2,3,2,4,Satisfied,short distance
85845,Male,35,Returning,Economy,666,0,0,4,5,1,5,3,1,1,5,1,1,3,1,4,Satisfied,short distance
85846,Male,43,Returning,Economy,666,0,0,5,2,2,2,1,4,2,5,2,2,2,2,3,Neutral or Dissatisfied,short distance
85847,Female,47,Returning,Business,526,0,0,4,5,5,4,4,5,5,5,5,2,5,5,5,Satisfied,short distance
85849,Male,21,First-time,Economy,666,0,0,0,3,4,3,4,4,5,4,5,5,4,5,4,Neutral or Dissatisfied,short distance
85853,Female,51,Returning,Economy Plus,666,7,0,5,5,3,4,5,1,4,1,4,2,1,1,1,Neutral or Dissatisfied,short distance
85854,Female,30,First-time,Economy Plus,666,5,0,3,3,2,3,1,4,5,4,5,5,2,5,3,Neutral or Dissatisfied,short distance
85856,Male,22,Returning,Economy Plus,526,0,0,5,2,3,2,3,5,4,5,4,4,5,4,5,Neutral or Dissatisfied,short distance
85857,Male,29,Returning,Economy Plus,666,1,0,5,1,4,1,5,3,1,4,3,3,5,3,3,Neutral or Dissatisfied,short distance
85860,Female,22,Returning,Economy Plus,526,0,0,4,2,4,2,4,3,3,5,3,3,5,3,5,Neutral or Dissatisfied,short distance
85861,Male,50,Returning,Business,2136,1,0,4,4,5,4,4,5,4,5,3,2,5,5,5,Satisfied,long distance
85862,Female,52,Returning,Business,2172,6,0,5,5,3,3,5,4,4,4,4,4,4,4,4,Satisfied,long distance
85863,Male,23,First-time,Economy,920,9,3,4,4,5,4,3,5,4,4,4,4,4,4,3,Satisfied,moderate distance
85864,Male,58,Returning,Business,672,0,4,3,3,4,5,3,5,5,5,5,4,5,5,5,Satisfied,short distance
85865,Female,57,Returning,Business,2172,0,0,4,5,3,5,2,2,4,5,3,4,2,2,2,Satisfied,long distance
85866,Female,24,Returning,Business,2172,0,4,1,3,2,3,3,4,2,3,4,4,2,4,2,Neutral or Dissatisfied,long distance
85867,Male,22,Returning,Business,2172,0,0,4,1,3,1,3,4,1,2,1,1,5,1,5,Neutral or Dissatisfied,long distance
85870,Male,27,First-time,Business,938,0,0,5,5,4,5,2,3,1,2,4,4,4,4,4,Satisfied,moderate distance
85871,Female,44,Returning,Business,2172,0,8,1,1,4,4,1,5,4,5,5,3,5,5,5,Satisfied,long distance
85872,Female,60,Returning,Business,2172,0,0,3,3,4,5,3,5,5,5,3,4,5,5,5,Satisfied,long distance
85873,Male,23,First-time,Economy,2172,0,0,3,3,3,3,3,3,4,4,4,4,5,4,4,Neutral or Dissatisfied,long distance
85874,Female,47,Returning,Business,2172,5,0,2,2,3,4,2,4,5,4,5,2,4,4,4,Satisfied,long distance
85875,Female,37,First-time,Business,1267,0,0,0,0,3,0,5,3,4,5,4,4,4,4,5,Satisfied,moderate distance
85876,Female,43,Returning,Business,2172,0,8,3,3,4,3,3,5,4,5,5,2,5,5,5,Satisfied,long distance
85878,Female,59,Returning,Business,2172,3,0,2,2,3,4,2,4,4,5,3,4,4,4,4,Satisfied,long distance
85879,Female,19,Returning,Business,2172,0,0,5,5,4,4,5,4,4,4,4,4,4,4,4,Satisfied,long distance
85880,Female,46,Returning,Business,2172,0,0,4,4,3,5,4,4,5,4,5,2,4,4,4,Satisfied,long distance
85882,Female,28,First-time,Economy,2172,0,9,4,4,3,4,3,1,1,5,1,1,3,1,4,Neutral or Dissatisfied,long distance
85883,Male,43,Returning,Business,2172,0,0,1,1,4,3,1,4,5,4,5,4,4,4,4,Satisfied,long distance
85884,Male,39,Returning,Economy,2172,0,0,4,4,4,4,4,5,5,2,1,1,4,1,5,Satisfied,long distance
85886,Male,28,Returning,Economy,2172,0,3,4,4,4,4,5,4,2,4,2,2,5,2,4,Neutral or Dissatisfied,long distance
85888,Female,53,Returning,Economy,2172,1,9,5,4,4,5,3,5,5,4,3,4,5,5,5,Neutral or Dissatisfied,long distance
85889,Female,17,Returning,Economy,2172,5,0,3,3,2,3,3,4,5,4,5,5,2,5,3,Neutral or Dissatisfied,long distance
85890,Female,25,Returning,Economy,2172,0,2,4,3,3,3,3,5,3,4,3,3,5,3,5,Neutral or Dissatisfied,long distance
85891,Male,30,Returning,Economy Plus,2172,0,0,5,4,5,4,3,3,2,3,2,2,4,2,3,Neutral or Dissatisfied,long distance
85893,Female,48,Returning,Business,3078,0,0,3,3,3,4,3,5,4,5,5,5,5,5,5,Satisfied,long distance
85894,Female,50,Returning,Business,761,0,0,2,2,4,4,2,3,5,4,3,5,3,3,3,Satisfied,short distance
85895,Female,40,Returning,Business,761,0,0,5,5,3,5,5,5,5,5,5,4,5,5,5,Satisfied,short distance
85896,Female,50,Returning,Business,2435,0,4,3,3,5,4,3,5,5,5,3,4,5,5,5,Satisfied,long distance
85897,Female,42,Returning,Business,3823,2,0,3,3,2,2,3,2,1,2,2,2,2,2,2,Neutral or Dissatisfied,long distance
85903,Female,22,First-time,Economy,761,0,0,1,1,2,1,4,4,2,2,2,2,4,2,4,Neutral or Dissatisfied,short distance
85904,Male,22,First-time,Business,761,10,8,0,5,3,5,4,5,5,5,5,5,5,5,4,Satisfied,short distance
85905,Male,59,Returning,Business,761,0,0,4,4,3,4,4,4,5,5,4,4,4,4,4,Satisfied,short distance
85908,Male,67,Returning,Business,761,0,0,4,4,5,4,4,4,4,4,3,3,4,4,4,Satisfied,short distance
85909,Female,25,Returning,Business,3444,0,0,1,1,1,3,1,4,3,3,3,3,3,3,4,Neutral or Dissatisfied,long distance
85910,Male,59,Returning,Business,761,0,0,3,3,5,4,3,4,5,4,3,2,4,4,4,Satisfied,short distance
85911,Female,65,Returning,Business,3165,0,0,1,1,3,3,1,2,4,2,3,2,2,2,2,Neutral or Dissatisfied,long distance
85913,Female,47,Returning,Business,761,8,0,2,2,1,3,2,1,3,1,1,1,1,1,1,Neutral or Dissatisfied,short distance
85914,Male,53,Returning,Economy,761,0,0,2,2,2,2,2,1,2,2,2,2,4,2,3,Neutral or Dissatisfied,short distance
85920,Female,19,Returning,Economy,674,0,0,5,2,3,2,1,4,3,3,4,4,4,4,4,Neutral or Dissatisfied,short distance
85921,Female,24,Returning,Economy,761,0,0,4,0,5,0,2,4,5,2,2,2,5,2,4,Neutral or Dissatisfied,short distance
85924,Male,62,Returning,Economy Plus,674,0,0,5,5,2,2,5,1,2,3,2,2,3,2,3,Neutral or Dissatisfied,short distance
85925,Female,56,Returning,Business,447,0,0,2,2,4,5,2,5,5,5,3,4,5,5,5,Satisfied,short distance
85926,Female,22,First-time,Economy,528,0,0,5,4,4,4,3,5,5,3,5,5,4,5,5,Neutral or Dissatisfied,short distance
85928,Female,29,Returning,Business,2970,0,0,2,2,4,4,2,5,4,2,4,4,5,4,5,Satisfied,long distance
85929,Female,22,First-time,Economy,447,0,0,0,1,5,1,4,3,1,5,1,1,5,1,4,Neutral or Dissatisfied,short distance
85930,Female,57,Returning,Business,432,0,0,2,2,3,5,2,4,5,4,3,3,4,4,4,Satisfied,short distance
85931,Female,43,Returning,Business,3179,0,0,5,5,3,5,5,4,5,4,4,2,4,4,4,Satisfied,long distance
85932,Female,37,First-time,Business,447,0,0,5,5,4,5,3,4,1,5,1,1,5,1,4,Satisfied,short distance
85933,Male,43,First-time,Business,554,0,0,1,1,4,2,2,5,5,4,4,4,5,4,5,Neutral or Dissatisfied,short distance
85934,Male,60,Returning,Business,3108,0,0,1,1,4,4,1,2,3,2,4,5,2,2,2,Neutral or Dissatisfied,long distance
85935,Male,36,First-time,Business,447,0,0,1,1,4,1,2,3,5,3,4,4,5,4,5,Neutral or Dissatisfied,short distance
85937,Male,30,Returning,Business,554,2,0,5,3,3,3,4,4,2,5,3,3,5,3,5,Neutral or Dissatisfied,short distance
85939,Male,46,Returning,Business,2984,0,0,1,1,3,4,1,4,4,4,5,3,4,4,4,Satisfied,long distance
85940,Male,54,Returning,Business,2553,0,0,2,1,4,5,2,4,4,4,3,4,4,4,4,Satisfied,long distance
85941,Female,53,Returning,Business,3406,0,0,4,4,4,5,4,2,5,2,4,3,2,2,2,Satisfied,long distance
85942,Female,49,Returning,Business,447,0,1,2,2,5,5,2,4,5,4,3,4,4,4,4,Satisfied,short distance
85943,Female,47,Returning,Business,432,8,0,5,5,4,5,5,5,5,5,3,3,5,5,5,Satisfied,short distance
85945,Male,53,Returning,Business,554,0,0,2,2,5,5,2,4,4,4,5,5,4,4,4,Satisfied,short distance
85946,Male,37,First-time,Business,432,0,0,3,3,4,3,2,4,4,2,4,4,4,4,5,Neutral or Dissatisfied,short distance
85947,Female,45,Returning,Business,447,7,0,2,2,5,5,2,4,5,4,3,2,4,4,4,Satisfied,short distance
85948,Female,48,Returning,Business,554,1,0,1,1,4,5,1,4,5,5,4,2,4,4,4,Satisfied,short distance
85949,Male,40,Returning,Business,447,1,0,3,4,5,4,3,4,5,4,3,2,4,4,4,Satisfied,short distance
85950,Male,54,Returning,Business,554,3,0,3,3,4,5,3,3,4,3,5,2,3,3,3,Satisfied,short distance
85951,Male,43,Returning,Business,554,0,0,5,5,3,5,5,4,4,4,5,3,4,4,4,Satisfied,short distance
85952,Male,69,Returning,Business,3857,0,0,4,4,4,4,4,4,4,4,3,5,4,4,4,Satisfied,long distance
85953,Male,53,Returning,Business,447,0,3,2,2,5,4,2,2,4,2,3,2,2,2,2,Satisfied,short distance
85954,Male,51,Returning,Business,447,0,0,3,3,3,4,3,5,4,5,5,5,5,5,5,Satisfied,short distance
85957,Female,22,First-time,Business,447,7,1,4,0,3,0,3,5,3,4,4,4,5,4,5,Satisfied,short distance
85959,Female,26,First-time,Business,528,0,0,4,4,5,4,1,4,2,3,2,2,5,2,4,Neutral or Dissatisfied,short distance
85960,Female,57,Returning,Business,447,2,0,1,1,4,5,1,3,5,4,5,5,3,3,3,Satisfied,short distance
85962,Female,48,Returning,Business,447,0,0,2,2,4,4,2,5,5,5,3,2,5,5,5,Satisfied,short distance
85963,Female,41,Returning,Business,447,0,4,4,4,5,4,4,3,4,4,4,5,3,3,3,Satisfied,short distance
85964,Female,54,Returning,Business,1714,0,0,2,2,4,5,2,4,5,4,5,4,4,4,4,Satisfied,moderate distance
85965,Male,48,Returning,Business,1777,0,0,1,1,5,4,1,2,4,2,5,3,2,2,2,Satisfied,long distance
85966,Male,42,First-time,Business,432,0,0,1,1,5,1,4,5,3,4,3,3,4,3,5,Neutral or Dissatisfied,short distance
85967,Male,27,Returning,Business,554,7,2,4,4,4,5,4,3,5,5,5,5,4,5,4,Satisfied,short distance
85968,Male,43,Returning,Business,3562,2,0,2,4,3,5,2,4,4,4,4,3,4,4,4,Satisfied,long distance
85969,Female,26,First-time,Business,447,0,0,0,2,5,2,4,4,1,2,1,1,4,1,4,Neutral or Dissatisfied,short distance
85970,Female,51,First-time,Business,528,0,6,1,1,5,1,4,3,3,5,3,3,4,3,5,Neutral or Dissatisfied,short distance
85971,Male,59,Returning,Business,3824,3,7,1,1,4,5,1,4,4,4,4,4,4,4,4,Satisfied,long distance
85972,Female,73,Returning,Business,432,0,0,5,5,3,3,5,1,4,1,3,2,1,1,1,Neutral or Dissatisfied,short distance
85974,Female,54,Returning,Business,1856,0,0,4,4,3,4,4,4,5,4,5,5,4,4,4,Satisfied,long distance
85975,Female,55,Returning,Business,2669,0,0,1,1,3,5,1,4,5,4,5,4,4,4,4,Satisfied,long distance
85977,Female,46,Returning,Business,528,0,0,4,4,5,5,4,3,4,3,5,5,3,3,3,Satisfied,short distance
85978,Male,29,Returning,Business,528,0,0,1,4,3,4,1,4,4,2,4,4,5,4,4,Satisfied,short distance
85979,Female,59,Returning,Economy,432,2,0,5,5,1,3,5,4,3,4,1,4,4,4,4,Neutral or Dissatisfied,short distance
85980,Male,45,Returning,Business,2736,0,0,4,3,3,5,3,4,4,4,4,3,4,4,4,Satisfied,long distance
85982,Male,65,Returning,Business,447,2,0,1,5,1,3,1,2,4,2,3,4,2,2,2,Neutral or Dissatisfied,short distance
85986,Female,58,Returning,Business,3147,8,0,2,2,3,5,2,4,4,5,4,3,4,4,4,Satisfied,long distance
85987,Male,59,Returning,Business,447,0,0,1,1,5,5,1,4,5,4,3,5,4,4,4,Satisfied,short distance
85988,Female,15,First-time,Economy,432,0,0,3,1,4,1,4,3,1,4,1,1,4,1,3,Neutral or Dissatisfied,short distance
85989,Female,55,Returning,Business,2271,1,0,2,2,4,5,2,5,4,5,3,5,5,5,5,Satisfied,long distance
85990,Female,18,First-time,Business,447,0,0,2,4,4,4,4,4,2,3,2,2,5,2,4,Satisfied,short distance
85992,Male,36,First-time,Economy,447,4,0,3,3,4,3,4,3,1,1,1,1,4,1,4,Neutral or Dissatisfied,short distance
85994,Female,57,Returning,Business,2492,0,0,4,4,5,5,4,5,5,5,3,2,5,5,5,Satisfied,long distance
85995,Male,60,Returning,Business,2831,0,0,3,3,3,5,3,4,5,4,3,2,4,4,4,Satisfied,long distance
85998,Male,53,Returning,Business,2488,0,4,1,1,5,4,1,2,5,2,5,4,2,2,2,Satisfied,long distance
85999,Male,39,Returning,Business,3467,0,0,4,4,3,4,4,4,4,4,5,4,4,4,4,Satisfied,long distance
86000,Male,48,Returning,Business,2182,0,3,4,2,4,3,4,2,4,2,2,3,2,2,2,Neutral or Dissatisfied,long distance
86001,Female,56,Returning,Business,447,0,0,3,3,5,4,3,4,5,4,5,2,4,4,4,Satisfied,short distance
86002,Male,54,Returning,Economy,528,0,0,3,1,2,2,3,1,2,4,2,2,2,2,3,Neutral or Dissatisfied,short distance
86003,Male,32,Returning,Business,432,0,5,1,1,5,5,1,3,5,2,5,5,4,5,5,Satisfied,short distance
86004,Male,51,Returning,Business,554,0,0,1,1,5,5,1,5,4,5,3,4,5,5,5,Satisfied,short distance
86006,Male,37,Returning,Business,1800,0,0,5,2,3,5,5,5,4,5,3,2,5,5,5,Satisfied,long distance
86007,Female,36,Returning,Business,3341,0,0,2,2,4,4,2,3,3,3,2,2,3,3,3,Neutral or Dissatisfied,long distance
86008,Male,35,Returning,Business,447,0,1,3,3,1,4,3,4,3,4,2,4,4,4,4,Neutral or Dissatisfied,short distance
86009,Male,54,Returning,Business,432,1,0,3,3,5,4,3,5,5,5,3,4,5,5,5,Satisfied,short distance
86010,Female,23,First-time,Economy,447,0,0,0,4,5,4,3,4,1,4,1,1,4,1,5,Neutral or Dissatisfied,short distance
86012,Female,23,First-time,Economy,528,0,0,3,0,5,0,5,3,1,2,3,3,5,3,5,Satisfied,short distance
86014,Female,56,Returning,Business,1651,0,0,4,4,1,3,4,3,3,3,1,4,3,3,3,Neutral or Dissatisfied,moderate distance
86015,Male,22,First-time,Economy,528,0,0,3,2,4,2,3,2,4,4,4,4,3,4,4,Neutral or Dissatisfied,short distance
86017,Female,39,Returning,Economy,447,0,0,5,5,3,4,5,2,4,3,4,4,4,4,4,Neutral or Dissatisfied,short distance
86018,Male,31,Returning,Business,3272,0,0,3,3,5,5,3,3,5,4,5,5,5,5,4,Satisfied,long distance
86020,Female,22,Returning,Economy,154,0,0,5,5,3,5,5,4,3,2,5,5,5,5,2,Satisfied,short distance
86021,Male,51,Returning,Business,2397,0,0,2,2,5,4,2,4,1,4,3,3,4,4,4,Satisfied,long distance
86022,Male,51,Returning,Economy,447,2,0,2,2,4,5,2,2,5,4,5,5,3,5,5,Satisfied,short distance
86023,Female,36,Returning,Economy,447,0,0,2,2,5,4,2,3,3,4,3,3,4,3,4,Satisfied,short distance
86024,Male,45,Returning,Economy,447,0,0,4,4,4,2,4,4,2,4,2,2,3,2,3,Neutral or Dissatisfied,short distance
86025,Female,46,Returning,Economy,128,0,0,1,1,2,5,1,4,5,4,2,1,4,4,4,Satisfied,short distance
86026,Female,37,Returning,Business,154,0,1,5,5,3,2,5,5,1,5,3,1,5,5,3,Satisfied,short distance
86027,Male,72,Returning,Economy,447,0,0,1,1,4,5,1,5,5,4,5,5,4,5,4,Satisfied,short distance
86028,Female,59,Returning,Economy,447,0,0,4,4,4,4,1,4,4,4,5,4,4,4,4,Satisfied,short distance
86029,Male,57,Returning,Economy,447,0,0,5,4,4,4,5,3,3,5,5,5,5,5,4,Neutral or Dissatisfied,short distance
86030,Male,19,Returning,Economy,432,0,0,5,4,2,4,1,4,2,5,2,2,5,2,4,Neutral or Dissatisfied,short distance
86031,Male,11,Returning,Economy,528,0,0,4,4,5,4,5,4,3,5,3,3,5,3,5,Neutral or Dissatisfied,short distance
86032,Male,42,Returning,Economy,447,0,0,4,4,4,4,2,3,1,4,1,1,5,1,5,Neutral or Dissatisfied,short distance
86034,Female,13,Returning,Economy,432,10,8,4,3,5,3,3,5,2,2,4,4,4,4,5,Neutral or Dissatisfied,short distance
86036,Female,31,Returning,Economy,554,1,8,3,2,1,2,2,2,4,5,4,4,1,4,4,Neutral or Dissatisfied,short distance
86037,Male,67,Returning,Economy,528,7,4,4,2,5,2,3,3,5,2,5,5,5,5,4,Neutral or Dissatisfied,short distance
86038,Female,26,Returning,Economy,447,0,0,5,3,5,3,1,4,1,3,1,1,5,1,5,Neutral or Dissatisfied,short distance
86041,Male,34,Returning,Economy,432,0,0,4,3,5,3,3,3,2,2,2,2,4,2,5,Neutral or Dissatisfied,short distance
86042,Male,18,Returning,Economy,447,0,0,3,4,2,4,3,3,4,1,4,4,1,4,2,Neutral or Dissatisfied,short distance
86043,Female,23,Returning,Economy,447,0,0,5,2,5,2,1,4,5,3,5,5,5,5,4,Neutral or Dissatisfied,short distance
86044,Female,34,Returning,Economy,432,0,0,4,4,2,4,5,3,4,1,5,5,4,5,2,Neutral or Dissatisfied,short distance
86045,Male,48,Returning,Economy,447,8,6,4,0,2,0,3,3,3,2,3,3,3,3,4,Neutral or Dissatisfied,short distance
86046,Female,43,Returning,Economy,447,0,0,5,4,4,4,3,2,4,4,5,5,2,2,2,Neutral or Dissatisfied,short distance
86048,Female,58,Returning,Economy,554,0,1,5,1,5,5,3,2,5,1,5,5,2,2,2,Neutral or Dissatisfied,short distance
86049,Female,63,Returning,Economy,447,0,0,4,3,4,4,5,5,5,3,3,3,5,5,3,Neutral or Dissatisfied,short distance
86050,Female,57,Returning,Economy,528,0,0,5,5,3,5,5,5,4,5,4,3,5,5,3,Neutral or Dissatisfied,short distance
86051,Female,47,Returning,Economy,554,0,0,5,2,4,5,4,4,5,2,5,5,4,4,4,Neutral or Dissatisfied,short distance
86052,Male,9,Returning,Economy,432,0,5,1,3,4,3,4,2,1,4,1,1,3,1,3,Neutral or Dissatisfied,short distance
86055,Female,60,Returning,Economy,447,0,5,5,1,3,4,3,3,5,1,5,5,3,3,3,Neutral or Dissatisfied,short distance
86061,Female,58,Returning,Business,432,0,0,4,4,3,4,4,4,5,4,4,5,4,4,4,Satisfied,short distance
86062,Male,58,First-time,Economy Plus,447,1,0,0,0,1,1,4,1,5,4,5,5,3,5,3,Neutral or Dissatisfied,short distance
86064,Female,48,Returning,Business,4000,0,0,2,2,3,5,2,5,4,5,5,5,5,5,5,Satisfied,long distance
86065,Male,80,Returning,Economy Plus,432,0,0,4,4,1,2,4,2,2,2,2,2,4,2,3,Neutral or Dissatisfied,short distance
86066,Female,20,First-time,Economy,432,0,0,0,2,3,2,4,3,3,5,3,3,5,3,4,Neutral or Dissatisfied,short distance
86067,Female,40,Returning,Business,3084,0,0,3,4,3,5,3,4,4,4,3,3,4,4,4,Satisfied,long distance
86068,Male,43,Returning,Business,2130,5,0,4,4,3,5,4,3,5,4,4,2,3,3,3,Satisfied,long distance
86069,Female,49,Returning,Business,3056,0,0,2,5,5,4,5,5,5,5,3,2,5,5,5,Satisfied,long distance
86071,Male,33,Returning,Economy Plus,528,0,0,4,3,5,3,3,4,2,4,2,2,4,2,4,Neutral or Dissatisfied,short distance
86072,Female,41,Returning,Economy Plus,554,0,0,4,3,4,5,3,5,5,3,3,2,5,5,5,Neutral or Dissatisfied,short distance
86073,Female,50,Returning,Economy Plus,528,0,0,1,2,1,2,2,3,2,2,4,5,3,3,3,Neutral or Dissatisfied,short distance
86075,Male,37,Returning,Economy Plus,447,0,0,5,4,3,4,3,4,2,5,4,4,4,4,4,Neutral or Dissatisfied,short distance
86076,Female,57,Returning,Economy Plus,447,3,3,2,2,4,3,4,4,3,2,1,3,4,4,3,Neutral or Dissatisfied,short distance
86079,Female,42,First-time,Business,306,3,0,3,3,3,3,3,4,1,3,1,1,5,1,5,Neutral or Dissatisfied,short distance
86081,Male,21,First-time,Economy,306,1,0,0,4,5,4,5,3,4,4,4,4,5,4,4,Satisfied,short distance
86083,Male,44,First-time,Business,306,0,0,2,2,5,2,1,5,1,4,1,1,4,1,4,Neutral or Dissatisfied,short distance
86084,Male,23,First-time,Economy,331,4,0,5,2,5,2,1,4,4,3,4,4,5,4,4,Neutral or Dissatisfied,short distance
86085,Female,41,Returning,Business,3852,0,0,4,4,3,5,4,4,4,4,3,3,4,4,4,Satisfied,long distance
86086,Female,22,First-time,Economy,164,0,0,0,2,4,2,4,3,3,5,3,3,4,3,5,Neutral or Dissatisfied,short distance
86087,Male,32,Returning,Business,3736,0,0,1,1,5,3,4,5,3,2,3,3,5,3,5,Satisfied,long distance
86088,Male,40,First-time,Business,306,0,0,4,4,4,4,2,3,2,3,2,2,5,2,4,Satisfied,short distance
86090,Male,49,Returning,Business,226,0,0,3,3,1,3,3,1,3,1,1,5,1,1,1,Neutral or Dissatisfied,short distance
86091,Female,54,Returning,Business,1972,0,0,5,5,3,5,5,4,4,4,3,5,4,4,4,Satisfied,long distance
86093,Female,20,Returning,Business,2342,5,7,3,3,4,2,3,3,2,1,2,2,3,2,4,Neutral or Dissatisfied,long distance
86094,Male,59,Returning,Business,226,0,0,5,5,5,4,5,4,5,4,5,4,4,4,4,Satisfied,short distance
86096,Female,59,Returning,Business,3611,0,0,3,5,3,5,5,4,4,4,5,5,4,4,4,Satisfied,long distance
86097,Female,44,Returning,Business,2791,0,0,4,5,5,4,4,4,5,5,4,3,4,4,4,Satisfied,long distance
86099,Male,47,Returning,Business,306,0,0,5,3,5,5,2,1,4,3,4,3,1,1,2,Neutral or Dissatisfied,short distance
86101,Male,44,Returning,Business,226,0,0,1,1,2,2,3,5,2,1,4,3,5,5,1,Neutral or Dissatisfied,short distance
86102,Male,69,Returning,Business,226,0,0,5,4,1,1,1,3,4,4,1,4,3,3,4,Neutral or Dissatisfied,short distance
