Age,Flight Distance,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Satisfaction
57.0,2172.0,0.0,4.0,5.0,3.0,5.0,2.0,2.0,4.0,Satisfied
24.0,2172.0,4.0,1.0,3.0,2.0,3.0,3.0,4.0,2.0,Neutral or Dissatisfied
22.0,2172.0,0.0,4.0,1.0,3.0,1.0,3.0,4.0,1.0,Neutral or Dissatisfied
27.0,938.0,0.0,5.0,5.0,4.0,5.0,2.0,3.0,1.0,Satisfied
44.0,2172.0,8.0,1.0,1.0,4.0,4.0,1.0,5.0,4.0,Satisfied
60.0,2172.0,0.0,3.0,3.0,4.0,5.0,3.0,5.0,5.0,Satisfied
23.0,2172.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,Neutral or Dissatisfied
47.0,2172.0,0.0,2.0,2.0,3.0,4.0,2.0,4.0,5.0,Satisfied
37.0,1267.0,0.0,0.0,0.0,3.0,0.0,5.0,3.0,4.0,Satisfied
43.0,2172.0,8.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,Satisfied
59.0,2172.0,0.0,2.0,2.0,3.0,4.0,2.0,4.0,4.0,Satisfied
19.0,2172.0,0.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,Satisfied
46.0,2172.0,0.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,Satisfied
28.0,2172.0,9.0,4.0,4.0,3.0,4.0,3.0,1.0,1.0,Neutral or Dissatisfied
43.0,2172.0,0.0,1.0,1.0,4.0,3.0,1.0,4.0,5.0,Satisfied
39.0,2172.0,0.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,Satisfied
28.0,2172.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,Neutral or Dissatisfied
53.0,2172.0,9.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,Neutral or Dissatisfied
17.0,2172.0,0.0,3.0,3.0,2.0,3.0,3.0,4.0,5.0,Neutral or Dissatisfied
25.0,2172.0,2.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,Neutral or Dissatisfied
30.0,2172.0,0.0,5.0,4.0,5.0,4.0,3.0,3.0,2.0,Neutral or Dissatisfied
48.0,3078.0,0.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,Satisfied
50.0,761.0,0.0,2.0,2.0,4.0,4.0,2.0,3.0,5.0,Satisfied
40.0,761.0,0.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,Satisfied
50.0,2435.0,4.0,3.0,3.0,5.0,4.0,3.0,5.0,5.0,Satisfied
42.0,3823.0,0.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,Neutral or Dissatisfied
22.0,761.0,0.0,1.0,1.0,2.0,1.0,4.0,4.0,2.0,Neutral or Dissatisfied
22.0,761.0,8.0,0.0,5.0,3.0,5.0,4.0,5.0,5.0,Satisfied
59.0,761.0,0.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,Satisfied
67.0,761.0,0.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,Satisfied
25.0,3444.0,0.0,1.0,1.0,1.0,3.0,1.0,4.0,3.0,Neutral or Dissatisfied
59.0,761.0,0.0,3.0,3.0,5.0,4.0,3.0,4.0,5.0,Satisfied
65.0,3165.0,0.0,1.0,1.0,3.0,3.0,1.0,2.0,4.0,Neutral or Dissatisfied
47.0,761.0,0.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,Neutral or Dissatisfied
53.0,761.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,Neutral or Dissatisfied
19.0,674.0,0.0,5.0,2.0,3.0,2.0,1.0,4.0,3.0,Neutral or Dissatisfied
24.0,761.0,0.0,4.0,0.0,5.0,0.0,2.0,4.0,5.0,Neutral or Dissatisfied
62.0,674.0,0.0,5.0,5.0,2.0,2.0,5.0,1.0,2.0,Neutral or Dissatisfied
56.0,447.0,0.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0,Satisfied
22.0,528.0,0.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,Neutral or Dissatisfied
29.0,2970.0,0.0,2.0,2.0,4.0,4.0,2.0,5.0,4.0,Satisfied
22.0,447.0,0.0,0.0,1.0,5.0,1.0,4.0,3.0,1.0,Neutral or Dissatisfied
57.0,432.0,0.0,2.0,2.0,3.0,5.0,2.0,4.0,5.0,Satisfied
43.0,3179.0,0.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,Satisfied
37.0,447.0,0.0,5.0,5.0,4.0,5.0,3.0,4.0,1.0,Satisfied
43.0,554.0,0.0,1.0,1.0,4.0,2.0,2.0,5.0,5.0,Neutral or Dissatisfied
60.0,3108.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,3.0,Neutral or Dissatisfied
36.0,447.0,0.0,1.0,1.0,4.0,1.0,2.0,3.0,5.0,Neutral or Dissatisfied
30.0,554.0,0.0,5.0,3.0,3.0,3.0,4.0,4.0,2.0,Neutral or Dissatisfied
46.0,2984.0,0.0,1.0,1.0,3.0,4.0,1.0,4.0,4.0,Satisfied
54.0,2553.0,0.0,2.0,1.0,4.0,5.0,2.0,4.0,4.0,Satisfied
53.0,3406.0,0.0,4.0,4.0,4.0,5.0,4.0,2.0,5.0,Satisfied
49.0,447.0,1.0,2.0,2.0,5.0,5.0,2.0,4.0,5.0,Satisfied
47.0,432.0,0.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,Satisfied
53.0,554.0,0.0,2.0,2.0,5.0,5.0,2.0,4.0,4.0,Satisfied
37.0,432.0,0.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,Neutral or Dissatisfied
45.0,447.0,0.0,2.0,2.0,5.0,5.0,2.0,4.0,5.0,Satisfied
48.0,554.0,0.0,1.0,1.0,4.0,5.0,1.0,4.0,5.0,Satisfied
40.0,447.0,0.0,3.0,4.0,5.0,4.0,3.0,4.0,5.0,Satisfied
54.0,554.0,0.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0,Satisfied
43.0,554.0,0.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,Satisfied
69.0,3857.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Satisfied
53.0,447.0,3.0,2.0,2.0,5.0,4.0,2.0,2.0,4.0,Satisfied
51.0,447.0,0.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,Satisfied
22.0,447.0,1.0,4.0,0.0,3.0,0.0,3.0,5.0,3.0,Satisfied
26.0,528.0,0.0,4.0,4.0,5.0,4.0,1.0,4.0,2.0,Neutral or Dissatisfied
57.0,447.0,0.0,1.0,1.0,4.0,5.0,1.0,3.0,5.0,Satisfied
48.0,447.0,0.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,Satisfied
41.0,447.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,Satisfied
54.0,1714.0,0.0,2.0,2.0,4.0,5.0,2.0,4.0,5.0,Satisfied
48.0,1777.0,0.0,1.0,1.0,5.0,4.0,1.0,2.0,4.0,Satisfied
42.0,432.0,0.0,1.0,1.0,5.0,1.0,4.0,5.0,3.0,Neutral or Dissatisfied
27.0,554.0,2.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,Satisfied
43.0,3562.0,0.0,2.0,4.0,3.0,5.0,2.0,4.0,4.0,Satisfied
26.0,447.0,0.0,0.0,2.0,5.0,2.0,4.0,4.0,1.0,Neutral or Dissatisfied
51.0,528.0,6.0,1.0,1.0,5.0,1.0,4.0,3.0,3.0,Neutral or Dissatisfied
59.0,3824.0,7.0,1.0,1.0,4.0,5.0,1.0,4.0,4.0,Satisfied
73.0,432.0,0.0,5.0,5.0,3.0,3.0,5.0,1.0,4.0,Neutral or Dissatisfied
54.0,1856.0,0.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,Satisfied
55.0,2669.0,0.0,1.0,1.0,3.0,5.0,1.0,4.0,5.0,Satisfied
46.0,528.0,0.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,Satisfied
29.0,528.0,0.0,1.0,4.0,3.0,4.0,1.0,4.0,4.0,Satisfied
59.0,432.0,0.0,5.0,5.0,1.0,3.0,5.0,4.0,3.0,Neutral or Dissatisfied
45.0,2736.0,0.0,4.0,3.0,3.0,5.0,3.0,4.0,4.0,Satisfied
65.0,447.0,0.0,1.0,5.0,1.0,3.0,1.0,2.0,4.0,Neutral or Dissatisfied
58.0,3147.0,0.0,2.0,2.0,3.0,5.0,2.0,4.0,4.0,Satisfied
59.0,447.0,0.0,1.0,1.0,5.0,5.0,1.0,4.0,5.0,Satisfied
15.0,432.0,0.0,3.0,1.0,4.0,1.0,4.0,3.0,1.0,Neutral or Dissatisfied
55.0,2271.0,0.0,2.0,2.0,4.0,5.0,2.0,5.0,4.0,Satisfied
18.0,447.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,Satisfied
36.0,447.0,0.0,3.0,3.0,4.0,3.0,4.0,3.0,1.0,Neutral or Dissatisfied
57.0,2492.0,0.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,Satisfied
60.0,2831.0,0.0,3.0,3.0,3.0,5.0,3.0,4.0,5.0,Satisfied
53.0,2488.0,4.0,1.0,1.0,5.0,4.0,1.0,2.0,5.0,Satisfied
39.0,3467.0,0.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,Satisfied
48.0,2182.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,4.0,Neutral or Dissatisfied
56.0,447.0,0.0,3.0,3.0,5.0,4.0,3.0,4.0,5.0,Satisfied
54.0,528.0,0.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,Neutral or Dissatisfied
32.0,432.0,5.0,1.0,1.0,5.0,5.0,1.0,3.0,5.0,Satisfied
51.0,554.0,0.0,1.0,1.0,5.0,5.0,1.0,5.0,4.0,Satisfied
37.0,1800.0,0.0,5.0,2.0,3.0,5.0,5.0,5.0,4.0,Satisfied
36.0,3341.0,0.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,Neutral or Dissatisfied
35.0,447.0,1.0,3.0,3.0,1.0,4.0,3.0,4.0,3.0,Neutral or Dissatisfied
54.0,432.0,0.0,3.0,3.0,5.0,4.0,3.0,5.0,5.0,Satisfied
23.0,447.0,0.0,0.0,4.0,5.0,4.0,3.0,4.0,1.0,Neutral or Dissatisfied
23.0,528.0,0.0,3.0,0.0,5.0,0.0,5.0,3.0,1.0,Satisfied
56.0,1651.0,0.0,4.0,4.0,1.0,3.0,4.0,3.0,3.0,Neutral or Dissatisfied
22.0,528.0,0.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,Neutral or Dissatisfied
39.0,447.0,0.0,5.0,5.0,3.0,4.0,5.0,2.0,4.0,Neutral or Dissatisfied
31.0,3272.0,0.0,3.0,3.0,5.0,5.0,3.0,3.0,5.0,Satisfied
22.0,154.0,0.0,5.0,5.0,3.0,5.0,5.0,4.0,3.0,Satisfied
51.0,2397.0,0.0,2.0,2.0,5.0,4.0,2.0,4.0,1.0,Satisfied
51.0,447.0,0.0,2.0,2.0,4.0,5.0,2.0,2.0,5.0,Satisfied
36.0,447.0,0.0,2.0,2.0,5.0,4.0,2.0,3.0,3.0,Satisfied
45.0,447.0,0.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,Neutral or Dissatisfied
46.0,128.0,0.0,1.0,1.0,2.0,5.0,1.0,4.0,5.0,Satisfied
37.0,154.0,1.0,5.0,5.0,3.0,2.0,5.0,5.0,1.0,Satisfied
72.0,447.0,0.0,1.0,1.0,4.0,5.0,1.0,5.0,5.0,Satisfied
59.0,447.0,0.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,Satisfied
57.0,447.0,0.0,5.0,4.0,4.0,4.0,5.0,3.0,3.0,Neutral or Dissatisfied
19.0,432.0,0.0,5.0,4.0,2.0,4.0,1.0,4.0,2.0,Neutral or Dissatisfied
11.0,528.0,0.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,Neutral or Dissatisfied
42.0,447.0,0.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,Neutral or Dissatisfied
13.0,432.0,8.0,4.0,3.0,5.0,3.0,3.0,5.0,2.0,Neutral or Dissatisfied
31.0,554.0,8.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,Neutral or Dissatisfied
67.0,528.0,4.0,4.0,2.0,5.0,2.0,3.0,3.0,5.0,Neutral or Dissatisfied
26.0,447.0,0.0,5.0,3.0,5.0,3.0,1.0,4.0,1.0,Neutral or Dissatisfied
34.0,432.0,0.0,4.0,3.0,5.0,3.0,3.0,3.0,2.0,Neutral or Dissatisfied
18.0,447.0,0.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,Neutral or Dissatisfied
23.0,447.0,0.0,5.0,2.0,5.0,2.0,1.0,4.0,5.0,Neutral or Dissatisfied
34.0,432.0,0.0,4.0,4.0,2.0,4.0,5.0,3.0,4.0,Neutral or Dissatisfied
48.0,447.0,6.0,4.0,0.0,2.0,0.0,3.0,3.0,3.0,Neutral or Dissatisfied
43.0,447.0,0.0,5.0,4.0,4.0,4.0,3.0,2.0,4.0,Neutral or Dissatisfied
58.0,554.0,1.0,5.0,1.0,5.0,5.0,3.0,2.0,5.0,Neutral or Dissatisfied
63.0,447.0,0.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,Neutral or Dissatisfied
57.0,528.0,0.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,Neutral or Dissatisfied
47.0,554.0,0.0,5.0,2.0,4.0,5.0,4.0,4.0,5.0,Neutral or Dissatisfied
9.0,432.0,5.0,1.0,3.0,4.0,3.0,4.0,2.0,1.0,Neutral or Dissatisfied
60.0,447.0,5.0,5.0,1.0,3.0,4.0,3.0,3.0,5.0,Neutral or Dissatisfied
58.0,432.0,0.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,Satisfied
58.0,447.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,5.0,Neutral or Dissatisfied
48.0,4000.0,0.0,2.0,2.0,3.0,5.0,2.0,5.0,4.0,Satisfied
80.0,432.0,0.0,4.0,4.0,1.0,2.0,4.0,2.0,2.0,Neutral or Dissatisfied
20.0,432.0,0.0,0.0,2.0,3.0,2.0,4.0,3.0,3.0,Neutral or Dissatisfied
40.0,3084.0,0.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,Satisfied
43.0,2130.0,0.0,4.0,4.0,3.0,5.0,4.0,3.0,5.0,Satisfied
49.0,3056.0,0.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,Satisfied
33.0,528.0,0.0,4.0,3.0,5.0,3.0,3.0,4.0,2.0,Neutral or Dissatisfied
41.0,554.0,0.0,4.0,3.0,4.0,5.0,3.0,5.0,5.0,Neutral or Dissatisfied
50.0,528.0,0.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,Neutral or Dissatisfied
37.0,447.0,0.0,5.0,4.0,3.0,4.0,3.0,4.0,2.0,Neutral or Dissatisfied
57.0,447.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,3.0,Neutral or Dissatisfied
42.0,306.0,0.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,Neutral or Dissatisfied
21.0,306.0,0.0,0.0,4.0,5.0,4.0,5.0,3.0,4.0,Satisfied
44.0,306.0,0.0,2.0,2.0,5.0,2.0,1.0,5.0,1.0,Neutral or Dissatisfied
23.0,331.0,0.0,5.0,2.0,5.0,2.0,1.0,4.0,4.0,Neutral or Dissatisfied
41.0,3852.0,0.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,Satisfied
22.0,164.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,3.0,Neutral or Dissatisfied
32.0,3736.0,0.0,1.0,1.0,5.0,3.0,4.0,5.0,3.0,Satisfied
40.0,306.0,0.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,Satisfied
49.0,226.0,0.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,Neutral or Dissatisfied
54.0,1972.0,0.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,Satisfied
20.0,2342.0,7.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,Neutral or Dissatisfied
59.0,226.0,0.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,Satisfied
59.0,3611.0,0.0,3.0,5.0,3.0,5.0,5.0,4.0,4.0,Satisfied
44.0,2791.0,0.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,Satisfied
47.0,306.0,0.0,5.0,3.0,5.0,5.0,2.0,1.0,4.0,Neutral or Dissatisfied
44.0,226.0,0.0,1.0,1.0,2.0,2.0,3.0,5.0,2.0,Neutral or Dissatisfied
69.0,226.0,0.0,5.0,4.0,1.0,1.0,1.0,3.0,4.0,Neutral or Dissatisfied
51.0,3144.0,0.0,2.0,2.0,4.0,5.0,2.0,4.0,5.0,Satisfied
42.0,356.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,Satisfied
52.0,356.0,0.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,Satisfied
20.0,356.0,0.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,Satisfied
48.0,356.0,0.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,Satisfied
43.0,226.0,0.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,Satisfied
30.0,306.0,0.0,3.0,3.0,5.0,5.0,3.0,4.0,5.0,Satisfied
60.0,1672.0,0.0,3.0,3.0,3.0,5.0,3.0,5.0,4.0,Satisfied
42.0,226.0,0.0,0.0,0.0,5.0,4.0,2.0,2.0,4.0,Satisfied
24.0,331.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,Satisfied
34.0,306.0,0.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,Neutral or Dissatisfied
25.0,356.0,0.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,Neutral or Dissatisfied
36.0,356.0,0.0,5.0,5.0,2.0,2.0,5.0,3.0,2.0,Neutral or Dissatisfied
39.0,356.0,0.0,1.0,1.0,4.0,5.0,1.0,2.0,5.0,Satisfied
56.0,226.0,3.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,Satisfied
37.0,356.0,0.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,Satisfied
58.0,1506.0,0.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,Satisfied
28.0,356.0,0.0,2.0,2.0,3.0,2.0,1.0,5.0,3.0,Neutral or Dissatisfied
50.0,3848.0,4.0,0.0,0.0,5.0,5.0,5.0,1.0,5.0,Satisfied
56.0,306.0,0.0,0.0,0.0,3.0,4.0,2.0,2.0,5.0,Satisfied
56.0,356.0,0.0,2.0,2.0,3.0,4.0,2.0,5.0,5.0,Satisfied
38.0,3256.0,0.0,2.0,1.0,5.0,5.0,1.0,5.0,4.0,Satisfied
54.0,3667.0,9.0,1.0,1.0,3.0,3.0,1.0,4.0,4.0,Neutral or Dissatisfied
20.0,356.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,Satisfied
43.0,356.0,0.0,3.0,3.0,4.0,5.0,3.0,5.0,4.0,Satisfied
50.0,1636.0,0.0,4.0,4.0,1.0,3.0,4.0,2.0,3.0,Neutral or Dissatisfied
49.0,3910.0,0.0,1.0,1.0,4.0,5.0,1.0,4.0,4.0,Satisfied
41.0,226.0,0.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,Neutral or Dissatisfied
16.0,356.0,0.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,Neutral or Dissatisfied
49.0,2177.0,0.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,Satisfied
28.0,306.0,1.0,5.0,5.0,3.0,5.0,4.0,5.0,4.0,Satisfied
59.0,1626.0,7.0,1.0,1.0,3.0,5.0,1.0,5.0,4.0,Satisfied
37.0,226.0,5.0,3.0,3.0,4.0,3.0,1.0,4.0,4.0,Neutral or Dissatisfied
42.0,3015.0,0.0,1.0,1.0,5.0,4.0,1.0,5.0,4.0,Satisfied
40.0,2457.0,0.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,Satisfied
24.0,356.0,0.0,0.0,0.0,3.0,0.0,5.0,4.0,3.0,Satisfied
39.0,306.0,0.0,2.0,2.0,5.0,5.0,2.0,5.0,5.0,Satisfied
38.0,164.0,0.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,Neutral or Dissatisfied
27.0,226.0,0.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,Neutral or Dissatisfied
30.0,226.0,0.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,Satisfied
57.0,1938.0,0.0,1.0,1.0,4.0,5.0,1.0,3.0,4.0,Satisfied
44.0,2436.0,0.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,Satisfied
60.0,2503.0,0.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,Satisfied
23.0,226.0,0.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,Neutral or Dissatisfied
55.0,3810.0,2.0,2.0,2.0,5.0,5.0,2.0,4.0,4.0,Satisfied
64.0,377.0,0.0,5.0,5.0,5.0,5.0,3.0,4.0,2.0,Satisfied
44.0,356.0,0.0,2.0,2.0,4.0,3.0,2.0,5.0,4.0,Neutral or Dissatisfied
39.0,356.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,Neutral or Dissatisfied
23.0,1789.0,0.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,Neutral or Dissatisfied
37.0,377.0,0.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,Neutral or Dissatisfied
46.0,306.0,6.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,Neutral or Dissatisfied
37.0,226.0,0.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,Neutral or Dissatisfied
37.0,226.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,Satisfied
28.0,356.0,0.0,2.0,4.0,1.0,4.0,4.0,2.0,5.0,Neutral or Dissatisfied
72.0,2004.0,0.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,Neutral or Dissatisfied
55.0,356.0,0.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,Neutral or Dissatisfied
36.0,226.0,0.0,1.0,1.0,5.0,1.0,1.0,3.0,2.0,Neutral or Dissatisfied
39.0,356.0,0.0,3.0,3.0,4.0,2.0,3.0,1.0,2.0,Neutral or Dissatisfied
59.0,226.0,0.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,Neutral or Dissatisfied
46.0,3109.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,Neutral or Dissatisfied
59.0,226.0,0.0,2.0,2.0,3.0,5.0,2.0,5.0,5.0,Satisfied
18.0,2872.0,0.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,Satisfied
73.0,2561.0,0.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,Satisfied
46.0,2082.0,0.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,Neutral or Dissatisfied
39.0,3605.0,0.0,1.0,1.0,3.0,5.0,1.0,3.0,4.0,Satisfied
44.0,2251.0,4.0,4.0,4.0,1.0,2.0,4.0,2.0,3.0,Neutral or Dissatisfied
41.0,3265.0,0.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,Satisfied
60.0,2489.0,8.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,Neutral or Dissatisfied
62.0,1835.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,Neutral or Dissatisfied
56.0,3927.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,Satisfied
41.0,226.0,0.0,1.0,1.0,4.0,4.0,1.0,3.0,4.0,Neutral or Dissatisfied
59.0,356.0,0.0,5.0,5.0,4.0,3.0,5.0,3.0,4.0,Neutral or Dissatisfied
62.0,306.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,Neutral or Dissatisfied
51.0,2042.0,0.0,2.0,2.0,4.0,5.0,2.0,4.0,4.0,Satisfied
27.0,356.0,6.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,Neutral or Dissatisfied
65.0,356.0,0.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,Neutral or Dissatisfied
21.0,306.0,0.0,4.0,1.0,4.0,1.0,3.0,2.0,5.0,Neutral or Dissatisfied
54.0,2086.0,0.0,0.0,0.0,4.0,5.0,3.0,2.0,4.0,Satisfied
72.0,356.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,Neutral or Dissatisfied
37.0,226.0,2.0,2.0,2.0,5.0,5.0,2.0,1.0,5.0,Satisfied
33.0,306.0,8.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,Neutral or Dissatisfied
20.0,226.0,0.0,3.0,1.0,1.0,1.0,3.0,4.0,1.0,Neutral or Dissatisfied
40.0,356.0,0.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,Neutral or Dissatisfied
45.0,356.0,0.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,Satisfied
36.0,226.0,0.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,Neutral or Dissatisfied
27.0,356.0,0.0,0.0,2.0,4.0,2.0,1.0,2.0,2.0,Neutral or Dissatisfied
30.0,356.0,0.0,3.0,3.0,1.0,3.0,5.0,4.0,2.0,Neutral or Dissatisfied
23.0,356.0,0.0,0.0,4.0,4.0,4.0,1.0,4.0,2.0,Satisfied
43.0,306.0,0.0,1.0,3.0,1.0,4.0,3.0,3.0,4.0,Satisfied
41.0,306.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,5.0,Satisfied
30.0,356.0,0.0,1.0,5.0,4.0,5.0,4.0,3.0,5.0,Satisfied
40.0,356.0,0.0,5.0,3.0,5.0,3.0,3.0,4.0,5.0,Neutral or Dissatisfied
39.0,356.0,0.0,4.0,2.0,4.0,2.0,3.0,5.0,1.0,Neutral or Dissatisfied
52.0,306.0,0.0,1.0,0.0,4.0,4.0,3.0,3.0,3.0,Satisfied
44.0,377.0,0.0,3.0,5.0,1.0,2.0,2.0,5.0,3.0,Satisfied
17.0,356.0,0.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,Neutral or Dissatisfied
44.0,356.0,0.0,5.0,1.0,2.0,4.0,2.0,5.0,5.0,Neutral or Dissatisfied
35.0,226.0,4.0,4.0,2.0,4.0,2.0,5.0,3.0,5.0,Neutral or Dissatisfied
22.0,356.0,0.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,Neutral or Dissatisfied
21.0,356.0,0.0,4.0,2.0,1.0,2.0,1.0,5.0,4.0,Neutral or Dissatisfied
35.0,356.0,0.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,Neutral or Dissatisfied
15.0,226.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,5.0,Satisfied
17.0,226.0,0.0,4.0,2.0,4.0,2.0,3.0,5.0,2.0,Neutral or Dissatisfied
51.0,356.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,Neutral or Dissatisfied
51.0,356.0,0.0,1.0,4.0,2.0,3.0,4.0,1.0,4.0,Satisfied
56.0,226.0,10.0,4.0,3.0,4.0,3.0,2.0,5.0,4.0,Neutral or Dissatisfied
11.0,356.0,2.0,5.0,2.0,3.0,2.0,3.0,4.0,2.0,Neutral or Dissatisfied
39.0,356.0,0.0,1.0,0.0,2.0,0.0,3.0,3.0,2.0,Satisfied
70.0,356.0,0.0,5.0,2.0,3.0,2.0,1.0,3.0,4.0,Neutral or Dissatisfied
29.0,356.0,0.0,5.0,4.0,3.0,4.0,3.0,5.0,3.0,Neutral or Dissatisfied
