EntertainmentRating,FoodRating,GroundServiceRating,OverallScore,Recommended,SeatComfortRating,ServiceRating,ValueRating,WifiRating,ID
0,5,4,10,yes,5,5,5,0,685
3,3,3,6,yes,3,3,4,0,686
1,1,2,2,no,1,1,1,0,687
0,0,1,1,no,1,1,1,0,688
1,1,1,1,no,3,2,1,1,689
0,0,1,1,no,2,1,1,0,690
0,0,1,1,no,1,1,1,0,691
0,0,0,1,no,0,0,1,0,692
0,0,0,10,yes,0,0,4,0,693
1,3,1,1,no,3,3,1,1,694
0,3,5,9,yes,4,5,4,0,695
5,5,4,10,yes,5,5,5,0,696
1,1,1,1,no,1,1,1,1,697
0,0,1,1,no,3,3,1,0,698
1,3,5,1,no,3,3,5,1,699
2,3,1,2,no,3,3,1,1,700
1,1,1,1,no,1,1,1,1,701
3,3,1,2,no,3,3,1,2,702
5,4,5,10,yes,5,5,5,0,703
5,5,5,10,yes,5,5,5,0,704
0,4,4,6,yes,5,3,4,0,705
1,3,1,2,no,3,4,1,4,706
0,0,1,1,no,1,1,1,0,707
0,0,0,1,no,0,0,1,0,708
0,0,0,1,no,0,0,1,0,709
0,0,1,1,no,0,0,1,0,710
0,0,0,1,no,0,0,1,0,711
0,0,1,1,no,1,1,1,0,712
5,5,5,10,yes,5,5,4,0,713
1,1,2,2,no,4,1,1,0,714
3,3,1,2,no,4,3,2,0,715
4,4,4,9,yes,5,5,5,0,716
0,0,1,1,no,1,1,1,0,717
3,1,2,2,no,2,2,1,2,718
1,1,1,1,no,1,1,1,1,719
0,1,1,1,no,3,3,1,0,720
0,0,1,1,no,0,0,1,0,721
1,3,1,1,no,1,2,1,1,722
0,1,1,1,no,1,1,1,0,723
1,1,1,1,no,1,1,1,1,724
0,1,3,7,yes,3,4,5,0,725
1,0,1,1,no,2,4,2,1,726
0,2,5,10,yes,2,5,5,0,727
5,5,5,10,yes,5,5,5,0,728
2,2,1,3,no,1,2,3,0,729
0,0,1,1,no,1,1,1,0,730
0,3,4,8,yes,4,4,5,0,731
0,4,5,9,yes,4,3,5,0,732
0,0,1,1,no,1,2,1,0,733
0,0,1,2,no,2,2,1,0,734
1,0,1,1,no,1,1,1,0,735
0,1,1,1,no,2,2,1,0,736
1,1,1,1,no,1,1,1,1,737
0,4,4,9,yes,4,5,5,0,738
0,5,4,10,yes,5,5,5,0,739
4,3,5,6,yes,4,1,2,0,740
4,5,5,9,yes,4,4,4,0,741
3,2,1,1,no,2,1,1,1,742
0,0,1,1,no,1,1,1,0,743
1,1,1,1,no,1,1,1,1,744
1,1,4,2,no,3,1,3,1,745
2,2,1,1,no,2,2,2,1,746
0,3,5,8,yes,4,5,5,0,747
3,5,5,10,yes,5,5,5,4,748
0,5,4,9,yes,4,5,4,4,749
0,1,1,1,no,1,1,1,0,750
0,2,1,1,no,3,3,2,0,751
0,3,5,1,no,5,1,1,0,752
0,0,1,1,no,1,1,2,0,753
0,2,1,4,no,2,3,3,0,754
0,2,2,4,no,1,1,3,0,755
4,4,1,3,no,4,4,3,2,756
0,0,1,1,no,1,1,1,0,757
0,3,5,9,yes,5,4,5,0,758
1,1,1,1,no,1,5,1,0,759
1,1,1,1,no,1,1,1,1,760
0,5,4,8,yes,4,3,5,0,761
0,1,1,1,no,1,1,1,0,762
0,5,5,10,yes,5,5,5,0,763
5,5,5,10,yes,5,5,5,5,764
3,2,1,3,no,3,3,2,0,765
0,1,1,1,no,2,2,1,0,766
0,0,0,1,no,0,0,1,0,767
0,0,1,1,no,1,1,2,0,768
2,3,1,1,no,3,3,1,1,769
0,0,1,1,no,1,1,1,0,770
1,1,1,1,no,1,1,1,0,771
4,5,5,10,yes,5,5,4,4,772
2,1,4,3,no,4,1,2,0,773
5,5,4,9,yes,5,5,4,4,774
5,4,4,9,yes,5,4,4,0,775
5,3,5,8,yes,3,5,4,0,776
1,1,1,1,no,2,1,1,1,777
0,1,1,1,no,5,1,2,0,778
0,0,1,1,no,0,0,1,0,779
1,1,1,1,no,1,1,1,1,780
0,3,1,3,no,4,5,3,0,781
4,5,4,9,yes,4,5,5,5,782
4,3,5,8,yes,2,4,5,5,783
1,0,1,1,no,3,2,1,1,784
0,0,0,2,no,0,0,1,0,785
0,2,1,1,no,1,2,1,0,786
0,5,3,10,yes,4,5,5,0,787
1,1,1,1,no,1,1,1,1,788
1,1,1,2,no,1,1,1,1,789
2,1,1,1,no,2,1,1,1,790
0,1,3,6,no,4,2,3,0,791
3,1,3,6,yes,1,3,4,0,792
1,1,1,1,no,1,1,1,1,793
0,0,0,1,no,0,0,1,0,794
0,0,1,1,no,0,0,1,0,795
3,3,1,4,no,3,2,3,0,796
0,5,3,9,yes,4,4,4,0,797
4,5,5,9,yes,5,5,5,0,798
0,0,1,1,no,1,1,1,0,799
1,1,1,1,no,1,1,1,1,800
0,5,4,10,yes,5,5,5,0,801
1,0,1,1,no,1,1,2,2,802
4,5,5,10,yes,4,5,5,0,803
5,5,5,10,yes,5,5,5,0,804
5,5,5,10,yes,4,5,5,0,805
4,5,5,9,yes,4,5,5,0,806
4,5,4,10,yes,4,5,4,0,807
1,1,1,1,no,1,1,1,1,808
2,1,1,1,no,5,2,1,0,809
1,2,2,2,no,1,3,2,2,810
1,1,1,1,no,2,3,1,1,811
0,2,5,5,no,1,5,3,1,812
0,0,0,1,no,0,0,1,0,813
0,1,1,1,no,1,1,1,0,814
0,1,2,2,no,1,2,2,1,815
3,3,3,3,no,2,3,2,3,816
3,5,5,10,yes,4,5,5,0,817
0,0,0,7,no,0,0,0,0,818
0,0,0,8,no,0,0,0,0,819
0,0,0,7,no,0,0,0,0,820
0,0,0,1,no,0,0,1,0,821
2,1,1,1,no,2,1,1,2,822
5,4,3,4,no,4,4,4,2,823
1,2,1,1,no,2,1,1,0,824
1,1,1,1,no,1,1,1,1,825
0,0,0,1,no,0,0,1,0,826
5,5,3,9,yes,4,4,5,0,827
0,4,1,2,no,1,3,1,0,828
1,2,1,1,no,1,1,1,1,829
3,2,1,1,no,4,4,1,3,830
0,1,3,3,no,4,3,2,0,831
0,0,1,1,no,1,1,1,0,832
4,2,1,1,no,2,3,2,0,833
1,1,1,1,no,1,1,1,1,834
1,1,1,1,no,2,2,2,1,835
0,0,5,10,yes,5,5,4,0,836
0,0,4,8,yes,3,4,4,0,837
5,3,2,8,yes,4,5,5,5,838
5,5,5,10,yes,5,5,5,5,839
4,5,2,9,yes,5,5,4,0,840
4,5,5,9,yes,5,5,4,4,841
2,3,2,2,no,4,1,4,3,842
3,2,1,1,no,1,2,1,1,843
3,1,1,1,no,2,1,1,3,844
1,3,3,5,no,3,3,3,0,845
1,1,1,1,no,2,1,1,1,846
0,4,1,1,no,4,5,1,0,847
0,3,5,10,yes,5,5,5,0,848
0,2,3,1,no,2,1,3,2,849
0,0,1,1,no,1,2,1,0,850
2,2,1,2,no,2,2,2,1,851
0,0,1,1,no,1,1,1,0,852
1,2,1,1,no,1,2,1,1,853
0,0,1,1,no,3,3,1,0,854
2,4,4,7,yes,4,4,4,0,855
1,1,1,2,no,1,1,1,0,856
2,2,2,2,no,2,1,1,0,857
0,0,1,2,no,0,0,1,0,858
2,5,5,8,yes,4,5,5,0,859
0,0,1,1,no,0,0,1,0,860
0,0,1,1,no,0,0,1,0,861
2,2,1,1,no,2,2,1,0,862
0,0,5,10,yes,5,5,5,0,863
0,5,5,10,yes,5,5,5,5,864
0,0,1,1,no,1,1,1,0,865
0,0,1,1,no,1,1,1,0,866
0,0,0,1,no,0,0,1,0,867
5,5,5,10,yes,5,5,5,0,868
0,0,1,1,no,0,0,1,0,869
1,3,3,8,yes,4,4,3,0,870
4,4,5,8,yes,5,5,5,0,871
0,0,0,1,no,0,0,1,0,872
0,2,3,1,no,3,3,1,0,873
0,0,1,1,no,0,0,1,0,874
0,0,1,1,no,1,1,1,0,875
1,1,1,1,no,1,1,1,1,876
1,3,2,2,no,2,4,3,1,877
0,4,5,10,yes,4,5,5,5,878
0,0,1,1,no,1,1,1,0,879
3,3,3,6,no,3,3,3,0,880
0,0,1,3,no,3,3,1,0,881
1,1,1,2,no,1,3,1,1,882
0,0,1,1,no,0,0,1,0,883
3,1,3,3,no,4,1,3,4,884
4,4,3,8,yes,4,5,4,0,885
1,1,2,2,no,1,1,2,0,886
0,1,1,1,no,1,1,1,0,887
0,0,0,9,yes,0,0,0,0,888
0,3,4,8,yes,5,4,5,0,889
0,0,0,1,no,0,0,1,0,890
0,0,5,9,yes,5,4,5,0,891
1,1,1,1,no,1,1,1,1,892
4,4,1,2,no,3,3,2,2,893
2,3,1,2,no,4,4,1,0,894
0,1,1,1,no,1,1,1,0,895
0,1,1,1,no,3,3,2,0,896
3,3,5,9,yes,3,5,5,0,897
1,3,1,1,no,3,3,3,1,898
0,1,1,1,no,1,1,3,0,899
1,0,1,1,no,2,1,1,0,900
0,0,1,3,no,0,0,2,0,901
1,2,1,2,no,2,3,2,0,902
1,2,2,2,no,4,4,2,1,903
5,4,5,9,yes,5,5,5,4,904
0,1,1,1,no,1,1,1,0,905
4,3,3,9,yes,4,5,4,4,906
3,3,2,3,no,3,2,2,1,907
3,2,2,6,yes,3,3,3,3,908
0,1,1,1,no,1,1,1,0,909
1,1,1,1,no,1,1,1,1,910
0,0,0,1,no,0,0,1,0,911
0,0,1,1,no,2,2,1,0,912
1,1,1,1,no,1,1,1,1,913
1,3,1,5,no,4,5,3,0,914
0,2,1,1,no,2,5,1,0,915
0,4,4,5,yes,5,5,3,0,916
1,1,1,1,no,1,1,1,1,917
0,0,1,2,no,3,2,1,0,918
3,1,1,1,no,1,1,2,3,919
0,1,1,1,no,1,1,1,0,920
4,2,2,1,no,4,4,3,3,921
0,0,0,7,yes,0,0,0,0,922
4,4,0,8,yes,4,4,5,0,923
0,0,0,8,yes,0,0,4,0,924
0,0,0,9,yes,0,0,4,0,925
0,0,0,4,no,0,0,4,0,926
0,0,0,1,no,0,0,0,0,927
0,5,5,10,yes,5,5,5,0,928
0,3,4,8,yes,4,5,5,0,929
0,2,3,4,no,1,4,2,0,930
0,3,5,10,yes,4,5,5,0,931
0,3,0,6,yes,3,3,4,0,932
4,3,2,2,no,2,2,2,2,933
0,0,0,1,no,0,0,1,0,934
0,1,1,1,no,1,1,1,0,935
1,2,1,3,no,2,3,3,0,936
3,3,5,10,yes,5,5,5,0,937
0,2,1,1,no,1,3,1,0,938
0,0,1,1,no,1,0,1,0,939
0,1,2,2,no,2,1,2,0,940
0,2,1,1,no,1,2,1,0,941
1,1,1,1,no,1,1,1,1,942
3,1,2,1,no,1,1,1,0,943
5,4,4,10,yes,5,5,4,4,944
1,1,1,1,no,1,1,1,1,945
0,0,1,1,no,4,3,1,0,946
5,5,3,10,yes,5,5,5,5,947
1,1,1,1,no,2,2,1,1,948
1,1,1,1,no,1,1,1,1,949
2,1,1,1,no,2,2,1,3,950
0,5,5,10,yes,5,5,5,0,951
0,1,4,4,no,3,3,2,0,952
0,2,2,2,no,3,1,3,0,953
0,4,4,6,yes,2,4,3,0,954
0,0,1,2,no,2,3,1,0,955
2,1,1,2,no,1,1,1,0,956
1,1,4,1,no,3,1,2,0,957
0,0,1,1,no,2,3,1,0,958
0,1,1,1,no,1,3,1,0,959
0,0,0,1,no,0,0,1,0,960
0,3,1,1,no,1,3,1,0,961
0,0,0,,no,0,0,0,0,962
0,0,0,,no,0,0,0,0,963
0,0,0,,no,0,0,0,0,964
0,0,0,7,yes,0,0,4,0,965
0,0,0,2,no,0,0,1,0,966
1,2,1,1,no,2,2,1,0,967
1,1,1,1,no,1,1,1,1,968
0,1,4,2,no,1,2,2,0,969
2,1,1,1,no,1,1,2,0,970
0,0,5,7,yes,5,4,5,0,971
0,0,1,1,no,3,1,1,0,972
1,1,1,1,no,1,1,1,1,973
0,0,1,2,no,3,1,1,0,974
2,3,4,7,yes,4,4,5,5,975
5,5,5,10,yes,5,5,4,5,976
5,5,5,9,yes,5,5,4,5,977
4,4,5,8,yes,4,4,5,0,978
5,5,5,10,yes,5,5,5,0,979
0,0,0,1,no,0,0,1,0,980
0,1,1,1,no,1,1,1,0,981
3,1,1,1,no,1,1,2,1,982
1,1,1,1,no,2,3,1,2,983
2,2,2,1,no,3,3,2,0,984
0,3,1,2,no,2,3,1,0,985
4,5,5,10,yes,5,5,5,0,986
0,3,1,5,no,3,4,1,0,987
5,5,5,10,yes,4,5,5,5,988
0,1,1,1,no,2,2,1,0,989
0,1,2,5,no,3,1,1,0,990
0,0,1,1,no,3,3,1,0,991
1,1,2,2,no,2,1,2,1,992
3,3,1,1,no,1,3,1,2,993
0,0,0,1,no,0,0,1,0,994
0,0,1,1,no,2,1,1,0,995
1,1,3,3,no,3,3,3,0,996
3,3,3,1,no,3,3,2,0,997
3,3,1,4,no,3,4,2,0,998
4,5,5,10,yes,5,5,5,0,999
5,5,5,10,yes,5,5,4,0,1000
1,1,2,1,no,1,1,1,1,1001
1,1,1,1,no,1,1,1,1,1002
0,0,1,2,no,1,2,3,0,1003
0,3,4,9,yes,5,5,5,0,1004
1,3,1,2,no,2,4,2,1,1005
4,5,5,9,yes,3,5,4,5,1006
2,3,2,3,no,3,3,2,0,1007
5,5,3,10,yes,5,5,3,0,1008
2,3,5,8,yes,4,5,4,0,1009
2,3,1,1,no,2,2,1,0,1010
0,0,1,1,no,0,0,1,0,1011
2,1,1,2,no,2,1,1,1,1012
1,2,1,1,no,1,1,1,1,1013
1,1,1,1,no,1,1,1,0,1014
0,1,1,2,no,3,3,1,0,1015
0,0,1,1,no,1,1,1,0,1016
0,0,1,1,no,1,1,1,0,1017
4,5,5,9,yes,5,5,5,5,1018
0,1,3,2,no,3,3,2,0,1019
1,1,3,4,no,1,2,2,2,1020
1,1,1,1,no,1,1,1,1,1021
1,1,1,1,no,1,5,1,1,1022
4,1,2,4,no,2,2,2,4,1023
2,1,1,1,no,1,1,2,2,1024
0,4,4,8,no,1,4,4,0,1025
5,4,4,9,yes,4,5,5,0,1026
0,0,1,1,no,3,3,1,0,1027
0,0,5,10,yes,5,5,5,0,1028
0,0,1,1,no,0,0,3,0,1029
3,5,5,9,yes,5,5,5,0,1030
1,1,1,2,no,2,1,2,0,1031
0,1,2,2,no,3,1,1,0,1032
4,4,4,8,yes,5,5,5,5,1033
0,1,1,2,no,4,2,2,0,1034
0,0,2,1,no,1,1,2,0,1035
0,0,1,2,no,0,0,1,0,1036
0,0,1,1,no,3,2,1,0,1037
1,1,1,1,no,1,1,1,1,1038
5,5,5,10,yes,5,5,5,0,1039
0,5,5,10,yes,5,5,5,0,1040
5,5,4,9,yes,5,5,5,0,1041
5,5,5,10,yes,4,5,5,0,1042
5,5,4,10,yes,5,5,5,0,1043
1,1,1,1,no,1,1,1,1,1044
1,3,1,1,no,4,2,1,0,1045
0,0,0,1,no,0,0,1,0,1046
1,1,1,1,no,3,2,1,1,1047
0,0,1,1,no,1,1,1,0,1048
0,0,1,1,no,2,2,1,0,1049
4,5,5,9,yes,5,5,5,5,1050
0,0,0,1,no,0,0,1,0,1051
2,2,1,2,no,2,2,2,2,1052
4,3,3,6,yes,4,4,4,4,1053
1,1,1,1,no,2,2,1,1,1054
0,1,1,1,no,1,1,1,0,1055
0,0,2,4,no,2,2,2,2,1056
0,0,2,4,no,2,3,3,0,1057
0,5,4,10,no,5,5,5,0,1058
0,3,1,1,no,3,4,3,0,1059
2,1,2,2,no,2,1,2,0,1060
3,5,5,1,no,4,5,4,0,1061
0,0,1,2,no,3,4,1,0,1062
4,3,3,8,yes,4,4,5,0,1063
0,5,3,8,yes,5,5,3,0,1064
0,0,1,1,no,1,1,1,0,1065
1,1,1,1,no,2,3,1,1,1066
0,0,1,1,no,3,2,1,0,1067
1,1,1,1,no,1,1,1,0,1068
2,2,1,3,yes,2,2,2,2,1069
2,2,5,3,no,1,5,1,1,1070
0,4,4,10,yes,5,5,4,0,1071
0,0,0,1,no,0,0,1,0,1072
5,5,5,10,yes,5,5,5,0,1073
4,1,1,1,no,4,2,1,3,1074
1,1,1,1,no,1,1,1,1,1075
1,1,1,1,no,1,1,1,1,1076
1,1,1,1,no,1,1,1,1,1077
0,3,1,1,no,3,3,1,0,1078
2,3,1,7,yes,4,5,1,1,1079
1,1,1,1,no,2,3,1,1,1080
0,0,0,10,yes,0,0,5,0,1081
0,0,4,4,no,4,1,3,0,1082
2,1,1,1,no,2,2,1,0,1083
5,5,5,9,yes,5,4,5,0,1084
3,2,1,1,no,1,3,1,1,1085
1,3,4,2,no,3,5,2,1,1086
1,3,1,2,no,3,3,2,1,1087
1,0,1,1,no,3,2,2,0,1088
3,3,1,1,no,1,3,1,0,1089
4,4,1,3,no,3,1,1,0,1090
1,1,2,2,no,1,1,2,0,1091
0,5,2,10,yes,3,5,3,0,1092
0,5,5,10,yes,5,5,4,0,1093
4,5,3,9,yes,4,5,5,3,1094
0,0,1,1,no,4,5,1,0,1095
1,1,1,1,no,2,1,1,1,1096
0,5,4,10,yes,5,5,5,0,1097
0,1,2,2,no,3,2,1,1,1098
1,1,1,1,no,1,1,1,1,1099
0,0,1,1,no,1,1,1,0,1100
0,0,1,1,no,4,3,3,0,1101
3,5,4,10,yes,4,5,5,0,1102
5,5,5,10,yes,5,5,5,5,1103
3,4,4,8,yes,4,4,5,0,1104
2,4,3,5,no,2,5,4,0,1105
0,5,5,10,yes,5,5,5,0,1106
1,1,1,1,no,1,1,1,1,1107
0,1,1,1,no,1,1,1,0,1108
3,3,2,2,no,2,4,2,3,1109
0,0,1,1,no,2,1,1,0,1110
1,1,1,1,no,3,3,1,1,1111
0,0,0,1,no,0,0,1,0,1112
0,5,5,10,yes,5,5,5,0,1113
5,5,5,9,yes,4,5,5,4,1114
1,1,1,1,no,1,1,1,1,1115
0,0,0,1,no,0,0,1,0,1116
0,5,3,10,yes,5,5,5,0,1117
3,2,1,2,no,1,1,2,2,1118
1,3,2,6,no,3,3,2,0,1119
3,3,1,1,no,2,3,2,1,1120
3,3,3,1,no,3,4,1,0,1121
1,1,3,3,no,1,3,3,0,1122
0,0,1,1,no,0,0,1,0,1123
0,0,3,5,no,4,2,4,0,1124
1,1,1,1,no,1,1,2,2,1125
0,0,2,1,no,1,2,1,0,1126
0,5,4,10,yes,5,5,5,1,1127
4,1,3,5,no,4,4,4,3,1128
0,0,1,1,no,0,0,1,0,1129
0,0,1,1,no,1,0,1,0,1130
0,0,1,1,no,0,0,1,0,1131
0,0,1,1,no,4,3,3,0,1132
1,1,1,2,no,1,1,1,1,1133
1,3,2,5,yes,2,3,3,1,1134
3,5,5,10,yes,5,5,5,0,1135
0,0,1,1,no,1,1,1,0,1136
5,4,5,9,yes,4,5,5,0,1137
0,5,5,10,yes,5,5,5,0,1138
2,2,1,1,no,1,2,1,2,1139
1,1,1,1,no,2,1,1,1,1140
1,1,1,1,no,3,4,1,1,1141
1,1,1,1,no,1,1,1,1,1142
0,3,5,3,no,1,5,1,0,1143
0,1,1,1,no,1,1,1,0,1144
0,2,3,1,no,1,3,1,2,1145
4,5,5,10,yes,4,5,5,5,1146
0,1,1,2,no,1,1,1,0,1147
1,0,1,1,no,1,1,1,1,1148
4,1,4,1,no,2,4,1,0,1149
1,1,1,1,no,1,1,1,0,1150
0,0,1,1,no,1,2,1,0,1151
0,1,1,1,no,3,2,1,0,1152
0,0,2,5,no,1,3,3,0,1153
0,3,1,1,no,3,4,1,0,1154
1,1,1,1,no,1,1,1,1,1155
0,3,2,2,no,3,2,2,0,1156
0,0,1,1,no,1,1,1,0,1157
5,4,2,6,no,5,4,5,0,1158
5,3,1,2,no,2,3,2,0,1159
0,0,1,1,no,1,1,1,0,1160
1,2,4,5,yes,3,4,5,0,1161
0,4,4,9,yes,5,5,5,0,1162
0,0,3,3,no,5,4,3,0,1163
1,1,1,1,no,3,3,2,0,1164
0,0,1,4,no,2,2,2,0,1165
4,5,4,9,yes,5,5,4,0,1166
4,4,4,5,no,3,5,2,0,1167
3,5,5,9,yes,5,5,5,0,1168
0,1,3,7,yes,3,5,3,0,1169
5,4,5,10,yes,5,5,5,5,1170
0,0,1,1,no,1,1,1,0,1171
1,1,1,1,no,1,1,1,1,1172
2,2,1,1,no,3,1,1,1,1173
0,0,0,1,no,0,0,1,0,1174
0,0,0,2,no,0,0,1,0,1175
1,1,1,1,no,1,1,1,1,1176
0,5,5,10,yes,5,5,5,0,1177
4,4,5,9,yes,4,5,5,4,1178
1,2,5,6,yes,2,4,2,1,1179
1,1,1,1,no,3,1,2,1,1180
0,0,0,1,no,0,0,1,0,1181
1,1,1,1,no,1,1,1,0,1182
0,2,5,8,yes,4,4,3,0,1183
4,0,1,3,no,2,2,2,4,1184
3,2,1,2,no,2,3,4,2,1185
1,1,1,1,no,1,1,1,1,1186
1,0,1,1,no,1,2,1,1,1187
0,3,2,7,yes,4,4,4,0,1188
4,4,4,3,no,3,4,2,0,1189
3,5,1,1,no,3,4,3,0,1190
0,0,1,1,no,0,0,1,0,1191
5,5,4,10,yes,4,5,4,0,1192
0,0,1,1,no,0,0,1,0,1193
5,5,5,10,yes,5,5,5,5,1194
2,1,2,3,no,1,3,3,1,1195
2,4,3,6,yes,4,4,4,2,1196
1,1,0,1,no,2,1,3,0,1197
1,1,0,,no,3,1,3,0,1198
3,4,0,9,yes,4,5,5,0,1199
4,5,5,10,yes,5,5,5,4,1200
0,2,1,3,no,2,5,1,0,1201
2,5,5,9,yes,4,5,4,0,1202
5,5,5,10,yes,5,5,5,0,1203
5,4,5,10,yes,5,5,5,0,1204
2,2,1,1,no,1,1,1,1,1205
1,1,1,1,no,1,1,1,1,1206
0,0,0,1,no,0,0,1,0,1207
0,1,1,1,no,2,2,1,0,1208
1,1,3,4,yes,4,2,1,0,1209
0,2,1,1,no,2,4,1,0,1210
0,5,5,10,yes,5,5,5,0,1211
3,3,1,4,no,4,4,1,0,1212
0,2,4,5,no,4,5,2,0,1213
1,1,1,1,no,1,1,1,1,1214
1,1,1,1,no,1,1,1,1,1215
3,3,3,1,no,3,3,1,0,1216
0,1,1,1,no,2,3,1,0,1217
0,0,1,1,no,1,2,1,0,1218
2,1,1,1,no,1,1,1,1,1219
0,0,1,1,no,3,3,1,0,1220
3,5,3,8,yes,4,4,5,1,1221
2,2,1,1,no,1,2,5,2,1222
5,4,5,10,yes,5,5,5,0,1223
4,4,2,7,yes,4,4,5,2,1224
5,5,5,10,yes,5,5,5,5,1225
0,0,1,1,no,1,1,1,0,1226
0,0,0,7,yes,0,0,0,0,1227
0,4,0,10,yes,3,4,5,0,1228
0,0,0,,no,0,0,1,0,1229
0,0,0,2,no,0,0,1,0,1230
0,0,0,10,yes,0,0,4,0,1231
0,0,0,7,yes,0,0,4,0,1232
4,5,5,10,yes,5,5,5,0,1233
5,4,5,10,yes,5,5,5,0,1234
4,5,5,10,yes,5,5,5,0,1235
2,1,3,2,no,2,1,1,2,1236
0,0,0,1,no,0,0,1,0,1237
1,1,1,2,no,2,2,2,1,1238
0,0,1,2,no,0,0,1,0,1239
0,1,1,2,no,2,3,2,0,1240
4,4,4,7,yes,3,4,5,4,1241
0,0,0,1,no,0,0,1,0,1242
1,1,1,1,no,1,1,1,0,1243
0,0,1,2,no,2,2,1,0,1244
4,5,5,10,yes,5,5,5,5,1245
4,3,2,4,no,4,4,2,4,1246
0,0,1,1,no,1,1,1,0,1247
1,3,1,1,no,3,3,1,1,1248
2,1,1,3,no,3,5,1,4,1249
5,5,5,10,yes,5,5,2,0,1250
0,0,1,1,no,1,1,1,0,1251
1,1,1,1,no,1,1,1,1,1252
0,0,0,1,no,0,0,1,0,1253
0,0,0,7,yes,0,0,4,0,1254
0,0,0,7,yes,0,0,4,0,1255
0,0,0,9,yes,0,0,4,0,1256
0,0,0,3,no,0,0,0,0,1257
0,0,0,2,no,0,0,0,0,1258
5,5,5,10,yes,5,5,5,0,1259
5,5,5,10,yes,5,5,5,0,1260
5,5,5,10,yes,5,5,5,0,1261
3,5,5,10,yes,5,5,4,3,1262
0,4,5,7,yes,2,4,3,0,1263
0,2,2,5,no,2,2,3,1,1264
4,0,1,1,no,4,4,2,0,1265
4,4,2,1,no,3,2,2,2,1266
3,3,3,5,yes,3,3,3,3,1267
0,3,4,7,yes,3,3,5,0,1268
0,0,0,1,no,0,0,1,0,1269
0,2,4,5,no,3,4,3,0,1270
0,0,1,2,no,3,3,1,0,1271
0,0,1,1,no,1,1,1,0,1272
0,5,5,9,yes,4,5,5,0,1273
0,0,0,1,no,0,0,1,0,1274
5,5,1,5,no,4,5,3,5,1275
0,0,3,7,yes,4,4,3,0,1276
2,1,2,2,no,2,1,2,0,1277
1,1,1,2,no,3,1,1,1,1278
4,2,2,7,yes,4,4,4,0,1279
5,5,5,10,yes,5,5,5,5,1280
0,0,1,1,no,0,0,1,0,1281
0,0,1,1,no,0,0,1,0,1282
5,5,5,10,yes,5,5,3,4,1283
5,5,5,9,yes,5,5,5,0,1284
4,2,4,8,yes,4,5,5,0,1285
0,1,1,1,no,1,1,1,0,1286
2,4,4,7,yes,3,4,4,0,1287
0,0,0,4,no,0,0,0,0,1288
0,0,0,1,no,0,0,0,0,1289
0,0,0,,no,0,0,0,0,1290
0,0,0,,no,0,0,0,0,1291
0,0,0,,no,0,0,0,0,1292
0,0,0,,no,0,0,0,0,1293
0,0,0,,no,0,0,0,0,1294
3,2,1,1,no,1,3,3,0,1295
4,4,3,9,yes,4,5,4,3,1296
5,5,4,10,yes,5,5,4,0,1297
4,5,3,10,yes,5,5,4,0,1298
3,3,4,8,yes,4,4,4,0,1299
1,2,1,1,no,2,5,5,1,1300
1,1,1,1,no,1,1,1,1,1301
0,0,1,1,no,1,1,1,0,1302
1,1,1,1,no,1,1,1,1,1303
0,4,3,3,no,4,5,3,0,1304
0,1,1,3,no,1,1,1,0,1305
3,4,5,10,yes,3,5,4,4,1306
5,5,5,9,yes,4,5,5,5,1307
0,0,1,1,no,1,1,1,0,1308
4,3,2,3,no,1,3,2,1,1309
0,0,1,1,no,3,3,3,0,1310
3,3,1,1,no,3,3,1,1,1311
4,4,1,8,yes,5,5,5,5,1312
0,0,1,1,no,4,1,1,1,1313
0,0,1,1,no,0,0,1,0,1314
4,4,4,7,yes,3,5,4,0,1315
0,0,1,1,no,3,3,1,0,1316
5,5,5,10,yes,4,5,5,0,1317
5,5,5,10,yes,5,5,5,0,1318
3,4,4,8,yes,4,4,4,0,1319
0,1,1,1,no,1,1,1,0,1320
0,0,0,,no,0,0,0,0,1321
0,0,0,,no,0,0,0,0,1322
0,0,0,,no,0,0,0,0,1323
3,4,5,8,yes,4,5,5,0,1324
0,4,4,7,yes,4,4,5,0,1325
1,2,5,4,no,1,5,3,1,1326
3,4,4,7,yes,4,4,3,0,1327
0,1,1,1,no,4,4,1,0,1328
2,2,1,3,no,1,2,1,0,1329
1,2,1,3,no,3,3,1,1,1330
2,4,1,5,no,2,3,3,1,1331
0,0,0,1,no,0,0,1,0,1332
1,3,2,1,no,3,3,2,0,1333
2,4,3,5,no,1,5,2,1,1334
0,3,1,3,no,4,3,2,0,1335
4,4,5,9,yes,5,5,4,0,1336
0,0,2,3,no,0,0,2,0,1337
0,2,1,1,no,1,5,1,0,1338
3,3,4,2,no,4,5,1,3,1339
4,3,4,8,yes,4,4,5,4,1340
3,2,1,3,no,1,2,2,0,1341
5,5,5,10,yes,5,5,5,0,1342
0,0,0,1,no,0,0,1,0,1343
1,1,1,2,no,1,1,1,0,1344
2,2,1,1,no,2,2,1,2,1345
0,0,1,1,no,1,1,2,0,1346
1,1,1,1,no,1,1,1,0,1347
0,0,1,1,no,2,2,1,0,1348
5,5,5,9,yes,5,5,5,0,1349
0,0,1,1,no,1,1,1,0,1350
0,2,1,1,no,2,2,2,0,1351
0,4,4,7,yes,4,3,4,0,1352
3,3,3,2,no,3,5,2,0,1353
